pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source,analysis,direction,top_n
Cori cycle (WikiPathways),1,9,3.088833232133649,0.30946386037129514,Pyruvic Acid,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Degradation of cysteine and homocysteine (Reactome),1,9,3.088833232133649,0.30946386037129514,Pyruvic Acid,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Glycolysis and gluconeogenesis (WikiPathways),1,9,3.088833232133649,0.30946386037129514,Pyruvic Acid,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Phenylalanine and tyrosine metabolism (Reactome),1,9,3.088833232133649,0.30946386037129514,Pyruvic Acid,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Pyruvate metabolism (KEGG),1,9,3.088833232133649,0.30946386037129514,Pyruvic Acid,0.44814939314527913,KEGG,Factor2 top 50 |weight| (positive),positive,50
Alanine and aspartate metabolism (WikiPathways),1,10,2.7416373177759294,0.33756707535618424,Pyruvic Acid,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
GABA metabolism (aka GHB) (WikiPathways),1,10,2.7416373177759294,0.33756707535618424,N-Acetylputrescine,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Glucose metabolism (Reactome),1,10,2.7416373177759294,0.33756707535618424,Pyruvic Acid,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Glutamate and glutamine metabolism (Reactome),1,10,2.7416373177759294,0.33756707535618424,Pyruvic Acid,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Krebs cycle disorders (WikiPathways),1,10,2.7416373177759294,0.33756707535618424,Pyruvic Acid,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Phosphate bond hydrolysis by NTPDase proteins (Reactome),1,10,2.7416373177759294,0.33756707535618424,Uridine Monophosphate,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Pyruvate metabolism (Reactome),1,10,2.7416373177759294,0.33756707535618424,Pyruvic Acid,0.44814939314527913,Reactome,Factor2 top 50 |weight| (positive),positive,50
Urea cycle and metabolism of amino groups (WikiPathways),1,10,2.7416373177759294,0.33756707535618424,Phosphocreatine,0.44814939314527913,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",1,11,2.4635902223054913,0.3645789033513691,Pyruvic Acid,0.46020615668943315,Reactome,Factor2 top 50 |weight| (positive),positive,50
Nucleotide biosynthesis (Reactome),1,11,2.4635902223054913,0.3645789033513691,Uridine Monophosphate,0.46020615668943315,Reactome,Factor2 top 50 |weight| (positive),positive,50
Pyrimidine metabolism (WikiPathways),1,11,2.4635902223054913,0.3645789033513691,Uridine Monophosphate,0.46020615668943315,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Interconversion of nucleotide di- and triphosphates (Reactome),1,12,2.2360018426330988,0.3905396874556901,Uridine Monophosphate,0.46263932206289443,Reactome,Factor2 top 50 |weight| (positive),positive,50
Methionine de novo and salvage pathway (WikiPathways),1,12,2.2360018426330988,0.3905396874556901,Pyruvic Acid,0.46263932206289443,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Nitrogen metabolism (KEGG),1,12,2.2360018426330988,0.3905396874556901,Pyruvic Acid,0.46263932206289443,KEGG,Factor2 top 50 |weight| (positive),positive,50
Tryptophan catabolism (Reactome),1,12,2.2360018426330988,0.3905396874556901,Pyruvic Acid,0.46263932206289443,Reactome,Factor2 top 50 |weight| (positive),positive,50
Cysteine and methionine catabolism (WikiPathways),1,13,2.0461474979839975,0.4154883552206621,Pyruvic Acid,0.47750154256702954,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Metabolic pathways of fibroblasts (WikiPathways),1,13,2.0461474979839975,0.4154883552206621,Pyruvic Acid,0.47750154256702954,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Metabolic reprogramming in colon cancer (WikiPathways),1,14,1.8854785057297714,0.4394624656510647,Pyruvic Acid,0.49041463558162296,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Sulfur amino acid metabolism (Reactome),1,14,1.8854785057297714,0.4394624656510647,Pyruvic Acid,0.49041463558162296,Reactome,Factor2 top 50 |weight| (positive),positive,50
Amino Sugar Metabolism (KEGG),1,16,1.6281124911750964,0.48463067953897276,Pyruvic Acid,0.5111857852671357,KEGG,Factor2 top 50 |weight| (positive),positive,50
Glucose homeostasis (WikiPathways),1,16,1.6281124911750964,0.48463067953897276,Pyruvic Acid,0.5111857852671357,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Nucleotide salvage (Reactome),1,16,1.6281124911750964,0.48463067953897276,Uridine Monophosphate,0.5111857852671357,Reactome,Factor2 top 50 |weight| (positive),positive,50
Pyrimidine metabolism and related diseases (WikiPathways),1,16,1.6281124911750964,0.48463067953897276,Uridine Monophosphate,0.5111857852671357,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
Methionine Metabolism (KEGG),1,17,1.523506987948402,0.5058934609332386,Pyruvic Acid,0.526402655295397,KEGG,Factor2 top 50 |weight| (positive),positive,50
Metabolism overview (WikiPathways),1,18,1.4311934404496864,0.5263191249497782,Pyruvic Acid,0.5403543016151056,WikiPathways,Factor2 top 50 |weight| (positive),positive,50
"Transport of vitamins, nucleosides, and related molecules (Reactome)",1,20,1.275656089042668,0.5647834699266097,Uridine Monophosphate,0.5722148313730124,Reactome,Factor2 top 50 |weight| (positive),positive,50
"Alanine, aspartate and glutamate metabolism (KEGG)",1,23,1.0952357645609387,0.6169504000816051,Pyruvic Acid,0.6169504000816051,KEGG,Factor2 top 50 |weight| (positive),positive,50
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),2,6,9.016903649701534,0.03851249996042895,"All-Cis-4,7,10,13,16-Docosapentaenoic Acid;Docosahexaenoic Acid",0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
alpha-Linolenic acid metabolism (KEGG),2,6,9.016903649701534,0.03851249996042895,"All-Cis-4,7,10,13,16-Docosapentaenoic Acid;Docosahexaenoic Acid",0.6353842904961319,KEGG,Factor2 top 50 |weight| (negative),negative,50
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),2,11,3.989420321763891,0.11893388153255696,Adenosine;Pseudouridine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Nucleotide salvage (Reactome),2,16,2.5435207944035967,0.2192348033019948,Adenosine;Pseudouridine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
15q25 copy number variation (WikiPathways),1,5,4.3693890414631396,0.24816015034499683,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Abacavir ADME (Reactome),1,5,4.3693890414631396,0.24816015034499683,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Abacavir metabolism (Reactome),1,5,4.3693890414631396,0.24816015034499683,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Nucleotide salvage defects (Reactome),1,5,4.3693890414631396,0.24816015034499683,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),1,6,3.49266943710026,0.29008968042191074,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Free fatty acid receptors (Reactome),1,6,3.49266943710026,0.29008968042191074,Docosahexaenoic Acid,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Phospholipid Biosynthesis (KEGG),1,6,3.49266943710026,0.29008968042191074,1-Palmitoyl-Sn-Glycero-3-Phosphocholine,0.6353842904961319,KEGG,Factor2 top 50 |weight| (negative),negative,50
Diseases of nucleotide metabolism (Reactome),1,7,2.9071903536350248,0.32975711639062855,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Pyrimidine salvage (Reactome),1,7,2.9071903536350248,0.32975711639062855,Pseudouridine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Selenocompound metabolism (KEGG),1,7,2.9071903536350248,0.32975711639062855,Adenosine,0.6353842904961319,KEGG,Factor2 top 50 |weight| (negative),negative,50
T cell modulation in pancreatic cancer (WikiPathways),1,7,2.9071903536350248,0.32975711639062855,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),1,8,2.4884272452628533,0.3672803666313076,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Tyrosine metabolism (KEGG),1,8,2.4884272452628533,0.3672803666313076,Dehydroascorbic Acid,0.6353842904961319,KEGG,Factor2 top 50 |weight| (negative),negative,50
"Incretin synthesis, secretion, and inactivation (Reactome)",1,9,2.1740353115450843,0.4027714098957025,Docosahexaenoic Acid,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Purinergic signaling (WikiPathways),1,9,2.1740353115450843,0.4027714098957025,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",1,9,2.1740353115450843,0.4027714098957025,Docosahexaenoic Acid,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
16p11.2 proximal deletion syndrome (WikiPathways),1,10,1.9293493298455173,0.4363365825953627,1-Palmitoyl-Sn-Glycero-3-Phosphocholine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
GABA metabolism (aka GHB) (WikiPathways),1,10,1.9293493298455173,0.4363365825953627,4-(Acetylamino)Butanoic Acid,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Peptide hormone metabolism (Reactome),1,10,1.9293493298455173,0.4363365825953627,Docosahexaenoic Acid,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Purine salvage (Reactome),1,10,1.9293493298455173,0.4363365825953627,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",1,11,1.733401230534743,0.4680768527016431,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Methionine de novo and salvage pathway (WikiPathways),1,12,1.57300636898875,0.4980880808566086,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),1,12,1.57300636898875,0.4980880808566086,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Cysteine and methionine catabolism (WikiPathways),1,13,1.4392932796194036,0.5264612692682236,Adenosine,0.6353842904961319,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Purine catabolism (Reactome),1,13,1.4392932796194036,0.5264612692682236,Adenosine,0.6353842904961319,Reactome,Factor2 top 50 |weight| (negative),negative,50
Sulfur amino acid metabolism (Reactome),1,14,1.3261105560226571,0.553282798938578,Adenosine,0.6454965987616744,Reactome,Factor2 top 50 |weight| (negative),negative,50
Methionine Metabolism (KEGG),1,17,1.0713156356542313,0.6252366012543831,Adenosine,0.6838525326219815,KEGG,Factor2 top 50 |weight| (negative),negative,50
Purine metabolism (WikiPathways),1,17,1.0713156356542313,0.6252366012543831,Adenosine,0.6838525326219815,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
"Transport of vitamins, nucleosides, and related molecules (Reactome)",1,20,0.8967899375762826,0.6859370038393255,Adenosine,0.7275089434659513,Reactome,Factor2 top 50 |weight| (negative),negative,50
Purine metabolism and related disorders (WikiPathways),1,22,0.8081086035939234,0.7210056442247034,Adenosine,0.7422116925842533,WikiPathways,Factor2 top 50 |weight| (negative),negative,50
Nucleotide catabolism (Reactome),1,26,0.6733103578714656,0.7801540987826878,Adenosine,0.7801540987826878,Reactome,Factor2 top 50 |weight| (negative),negative,50
Nucleotide salvage defects (Reactome),3,5,6.507578264579217,0.05002196480343972,Adenosine;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Purinergic signaling (WikiPathways),4,9,3.488762253986327,0.07186710407244917,Adenosine;Uridine 5'-Triphosphate Sodium Salt;Adenosine Triphosphate (Atp);N-Methyl-D-Glucamine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),3,6,4.333605674219705,0.0863676261011491,Pyruvic Acid;Dl-Lactic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),3,6,4.333605674219705,0.0863676261011491,Pyruvic Acid;Dl-Lactic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Diseases of nucleotide metabolism (Reactome),3,7,3.245497425318252,0.13069672745269045,Adenosine;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Lactate shuttle in glial cells (WikiPathways),3,7,3.245497425318252,0.13069672745269045,Pyruvic Acid;Dl-Lactic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Selenocompound metabolism (KEGG),3,7,3.245497425318252,0.13069672745269045,Adenosine;Adenosine Triphosphate (Atp);2-Oxobutanoic Acid,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
T cell modulation in pancreatic cancer (WikiPathways),3,7,3.245497425318252,0.13069672745269045,Adenosine;Adenine;Dl-Arginine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",4,11,2.482640956344134,0.1384896033502024,Adenosine;Pyruvic Acid;2-Oxobutanoic Acid;Histamine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Nucleotide salvage (Reactome),5,16,1.9778544161894074,0.17091892289095514,Adenosine;Pseudouridine;Uridine Monophosphate;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Methionine de novo and salvage pathway (WikiPathways),4,12,2.1679640011090817,0.17853334817239289,Adenosine;Pyruvic Acid;Adenosine Triphosphate (Atp);Adenine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Cori cycle (WikiPathways),3,9,2.1559345659106954,0.23577053239550944,Pyruvic Acid;Dl-Lactic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Glucuronidation (WikiPathways),3,9,2.1559345659106954,0.23577053239550944,Uridine 5'-Triphosphate Sodium Salt;Adenosine Triphosphate (Atp);D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Deadenylation-dependent mRNA decay (Reactome),2,5,2.8631965058275535,0.24287649413822365,Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Glycolysis in senescence (WikiPathways),2,5,2.8631965058275535,0.24287649413822365,Pyruvic Acid;Dl-Lactic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Sulfur amino acid metabolism (Reactome),4,14,1.7270714173432176,0.26777508766866936,Adenosine;Pyruvic Acid;Adenine;2-Oxobutanoic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Galactose Metabolism (KEGG),3,10,1.844246866040166,0.29281001451125876,Uridine 5'-Triphosphate Sodium Salt;Adenosine Triphosphate (Atp);D-Glucose 6-Phosphate,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Krebs cycle disorders (WikiPathways),3,10,1.844246866040166,0.29281001451125876,Pyruvic Acid;Dl-Lactic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Purine salvage (Reactome),3,10,1.844246866040166,0.29281001451125876,Adenosine;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),2,6,2.144151075704202,0.32113092815676114,Adenosine;Adenine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Disorders of fructose metabolism (WikiPathways),2,6,2.144151075704202,0.32113092815676114,Pyruvic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Glycogen metabolism (Reactome),2,6,2.144151075704202,0.32113092815676114,Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),2,6,2.144151075704202,0.32113092815676114,"All-Cis-4,7,10,13,16-Docosapentaenoic Acid;Docosahexaenoic Acid",0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
alpha-Linolenic acid metabolism (KEGG),2,6,2.144151075704202,0.32113092815676114,"All-Cis-4,7,10,13,16-Docosapentaenoic Acid;Docosahexaenoic Acid",0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
tRNA modification in the nucleus and cytosol (Reactome),2,6,2.144151075704202,0.32113092815676114,Pyruvic Acid;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),3,11,1.6104370384825681,0.3506801686966552,Adenosine;Pseudouridine;1-Methyladenosine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Amino Sugar Metabolism (KEGG),4,16,1.4329382490416422,0.3632376385646898,Pyruvic Acid;Uridine 5'-Triphosphate Sodium Salt;Adenosine Triphosphate (Atp);D-Glucose 6-Phosphate,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Metabolic reprogramming in pancreatic cancer (WikiPathways),2,7,1.7122376742261662,0.39730460843838966,Pyruvic Acid;Dl-Lactic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Pyrimidine salvage (Reactome),2,7,1.7122376742261662,0.39730460843838966,Pseudouridine;Uridine Monophosphate,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Aerobic glycolysis - augmented (WikiPathways),3,12,1.4284757459248176,0.4080624422047424,Pyruvic Acid;Phosphocreatine;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),3,12,1.4284757459248176,0.4080624422047424,Adenosine;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Methionine Metabolism (KEGG),4,17,1.3197564103480808,0.41125192272564026,Adenosine;Pyruvic Acid;Adenosine Triphosphate (Atp);2-Oxobutanoic Acid,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Purine metabolism (WikiPathways),4,17,1.3197564103480808,0.41125192272564026,Adenosine;Adenine;Xanthosine;Guanine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Purine metabolism and related disorders (WikiPathways),5,22,1.2625581314626626,0.4117370801278347,Adenosine;Adenosine Triphosphate (Atp);Adenine;Xanthosine;Guanine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Cysteine and methionine catabolism (WikiPathways),3,13,1.2828495268395879,0.46390109899857734,Adenosine;Pyruvic Acid;2-Oxobutanoic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Aerobic glycolysis (WikiPathways),2,8,1.4241043010189165,0.4693607924885784,Pyruvic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),2,8,1.4241043010189165,0.4693607924885784,Adenosine;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Nicotinate and nicotinamide metabolism (KEGG),2,8,1.4241043010189165,0.4693607924885784,Adenosine Triphosphate (Atp);Maleic Acid,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Thiamine metabolic pathways (WikiPathways),2,8,1.4241043010189165,0.4693607924885784,Pyruvic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Trans-sulfuration pathway (WikiPathways),2,8,1.4241043010189165,0.4693607924885784,Pyruvic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Tyrosine metabolism (KEGG),2,8,1.4241043010189165,0.4693607924885784,Dehydroascorbic Acid;Maleic Acid,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Biomarkers for pyrimidine metabolism disorders (WikiPathways),3,14,1.1636979386592436,0.5173900111794613,Uridine Monophosphate;Phosphocreatine;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Citric Acid Cycle (KEGG),2,9,1.2181724405829004,0.5361008668008838,Pyruvic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Degradation of cysteine and homocysteine (Reactome),2,9,1.2181724405829004,0.5361008668008838,Pyruvic Acid;2-Oxobutanoic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Glycolysis and gluconeogenesis (WikiPathways),2,9,1.2181724405829004,0.5361008668008838,Pyruvic Acid;D-Glucose 6-Phosphate,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Propanoate metabolism (KEGG),2,9,1.2181724405829004,0.5361008668008838,Adenosine Triphosphate (Atp);2-Oxobutanoic Acid,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Pyrimidine catabolism (Reactome),2,9,1.2181724405829004,0.5361008668008838,Pyruvic Acid;Uridine Monophosphate,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Pyruvate metabolism (KEGG),2,9,1.2181724405829004,0.5361008668008838,Pyruvic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Sphingolipid metabolism: integrated pathway (WikiPathways),2,9,1.2181724405829004,0.5361008668008838,N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine;Palmitoyl Sphingomyelin,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
"Transport of vitamins, nucleosides, and related molecules (Reactome)",4,20,1.0649835757454316,0.5487947297090593,Adenosine;Uridine Monophosphate;Adenine;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Arginine and proline metabolism (KEGG),3,15,1.0643138982933378,0.5679480240627626,Pyruvic Acid;Phosphocreatine;Adenosine Triphosphate (Atp),0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Synthesis of substrates in N-glycan biosythesis (Reactome),3,15,1.0643138982933378,0.5679480240627626,Pyruvic Acid;Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Nucleotide catabolism (Reactome),5,26,1.0125076752200861,0.5729570894535176,Adenosine;Pyruvic Acid;Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt;Guanine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
GABA metabolism (aka GHB) (WikiPathways),2,10,1.063657889868596,0.5969235798732901,N-Acetylputrescine;4-(Acetylamino)Butanoic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Histidine metabolism (KEGG),2,10,1.063657889868596,0.5969235798732901,Adenosine Triphosphate (Atp);Histamine,0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Phosphate bond hydrolysis by NTPDase proteins (Reactome),2,10,1.063657889868596,0.5969235798732901,Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Pyrimidine metabolism (WikiPathways),2,11,0.9433900756315349,0.6516443379125423,Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
15q25 copy number variation (WikiPathways),1,5,1.063015136208209,0.6539098849426624,Adenosine,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Abacavir ADME (Reactome),1,5,1.063015136208209,0.6539098849426624,Adenosine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Abacavir metabolism (Reactome),1,5,1.063015136208209,0.6539098849426624,Adenosine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Carnosine metabolism of glial cells (WikiPathways),1,5,1.063015136208209,0.6539098849426624,Dl-Lactic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases (WikiPathways)",1,5,1.063015136208209,0.6539098849426624,Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Maternal to zygotic transition (MZT) (Reactome),1,5,1.063015136208209,0.6539098849426624,Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Nicotinamide salvaging (Reactome),1,5,1.063015136208209,0.6539098849426624,Pyruvic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Organic cation transport (Reactome),1,5,1.063015136208209,0.6539098849426624,Histamine,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Pantothenate and CoA Biosynthesis (KEGG),1,5,1.063015136208209,0.6539098849426624,Adenosine Triphosphate (Atp),0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Phenylalanine metabolism (Reactome),1,5,1.063015136208209,0.6539098849426624,Pyruvic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Pyrimidine biosynthesis (Reactome),1,5,1.063015136208209,0.6539098849426624,Uridine Monophosphate,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Serine biosynthesis (Reactome),1,5,1.063015136208209,0.6539098849426624,Pyruvic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Synthesis of UDP-N-acetyl-glucosamine (Reactome),1,5,1.063015136208209,0.6539098849426624,Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),1,5,1.063015136208209,0.6539098849426624,Pyruvic Acid,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Thermogenesis (WikiPathways),1,5,1.063015136208209,0.6539098849426624,Adenosine Triphosphate (Atp),0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
Interconversion of nucleotide di- and triphosphates (Reactome),2,12,0.8471946239380262,0.7003607170541022,Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt,0.9504556677776629,Reactome,Factor2 top 100 |weight| (all),all,100
Nitrogen metabolism (KEGG),2,12,0.8471946239380262,0.7003607170541022,Pyruvic Acid;Adenosine Triphosphate (Atp),0.9504556677776629,KEGG,Factor2 top 100 |weight| (all),all,100
Acetylcholine synthesis (WikiPathways),1,6,0.8487380292838462,0.7204656762998427,Pyruvic Acid,0.9504556677776629,WikiPathways,Factor2 top 100 |weight| (all),all,100
