gene,n_metabolites,n_cell_types,n_associations,sfari_score,is_sfari,is_hub
ENSG00000272046,0,0,0,NA,FALSE,FALSE
LINC00373,0,0,0,NA,FALSE,FALSE
ENSG00000285811,0,0,0,NA,FALSE,FALSE
LINC00433,0,0,0,NA,FALSE,FALSE
ENSG00000286422,0,0,0,NA,FALSE,FALSE
LINC00560,0,0,0,NA,FALSE,FALSE
ENSG00000288552,0,0,0,NA,FALSE,FALSE
LINC00440,0,0,0,NA,FALSE,FALSE
LINC01047,0,0,0,NA,FALSE,FALSE
LINC02336,1,1,1,NA,FALSE,FALSE
LINC01040,0,0,0,NA,FALSE,FALSE
LINC00353,0,0,0,NA,FALSE,FALSE
LINC00559,0,0,0,NA,FALSE,FALSE
LINC01049,0,0,0,NA,FALSE,FALSE
LINC00410,0,0,0,NA,FALSE,FALSE
LINC00380,0,0,0,NA,FALSE,FALSE
LINC00379,0,0,0,NA,FALSE,FALSE
MIR17HG,0,0,0,NA,FALSE,FALSE
ENSG00000292285,0,0,0,NA,FALSE,FALSE
GPC5,0,0,0,3,TRUE,FALSE
ENSG00000282997,0,0,0,NA,FALSE,FALSE
GPC5-AS2,0,0,0,NA,FALSE,FALSE
GPC5-IT1,0,0,0,NA,FALSE,FALSE
ENSG00000287159,0,0,0,NA,FALSE,FALSE
GPC5-AS1,0,0,0,NA,FALSE,FALSE
LINC00363,0,0,0,NA,FALSE,FALSE
ENSG00000288001,0,0,0,NA,FALSE,FALSE
ENSG00000278177,0,0,0,NA,FALSE,FALSE
GPC6,1,1,1,2,TRUE,FALSE
ENSG00000286843,0,0,0,NA,FALSE,FALSE
GPC6-AS2,0,0,0,NA,FALSE,FALSE
GPC6-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000289204,0,0,0,NA,FALSE,FALSE
DCT,0,0,0,NA,FALSE,FALSE
ENSG00000289878,0,0,0,NA,FALSE,FALSE
TGDS,0,0,0,NA,FALSE,FALSE
GPR180,0,0,0,NA,FALSE,FALSE
LINC00391,0,0,0,NA,FALSE,FALSE
SOX21-AS1,0,0,0,NA,FALSE,FALSE
SOX21,0,0,0,NA,FALSE,FALSE
LINC00557,0,0,0,NA,FALSE,FALSE
ENSG00000287635,0,0,0,NA,FALSE,FALSE
ABCC4,0,0,0,NA,FALSE,FALSE
ENSG00000289887,0,0,0,NA,FALSE,FALSE
CLDN10,0,0,0,NA,FALSE,FALSE
CLDN10-AS1,0,0,0,NA,FALSE,FALSE
DZIP1,0,0,0,NA,FALSE,FALSE
DNAJC3-DT,0,0,0,NA,FALSE,FALSE
DNAJC3,0,0,0,NA,FALSE,FALSE
ENSG00000276809,0,0,0,NA,FALSE,FALSE
UGGT2,0,0,0,NA,FALSE,FALSE
HS6ST3,2,2,2,NA,FALSE,FALSE
ENSG00000272329,0,0,0,NA,FALSE,FALSE
OXGR1,0,0,0,NA,FALSE,FALSE
LINC00456,0,0,0,NA,FALSE,FALSE
MBNL2,0,0,0,NA,FALSE,FALSE
ENSG00000286334,0,0,0,NA,FALSE,FALSE
ENSG00000286416,0,0,0,NA,FALSE,FALSE
RAP2A,0,0,0,NA,FALSE,FALSE
ENSG00000276573,0,0,0,NA,FALSE,FALSE
ENSG00000276704,0,0,0,NA,FALSE,FALSE
ENSG00000226134,0,0,0,NA,FALSE,FALSE
ENSG00000286544,0,0,0,NA,FALSE,FALSE
ENSG00000270725,0,0,0,NA,FALSE,FALSE
IPO5,0,0,0,NA,FALSE,FALSE
FARP1,0,0,0,NA,FALSE,FALSE
RNF113B,0,0,0,NA,FALSE,FALSE
ENSG00000269189,0,0,0,NA,FALSE,FALSE
ENSG00000269599,0,0,0,NA,FALSE,FALSE
FARP1-AS1,0,0,0,NA,FALSE,FALSE
STK24,0,0,0,NA,FALSE,FALSE
STK24-AS1,0,0,0,NA,FALSE,FALSE
SLC15A1,0,0,0,NA,FALSE,FALSE
DOCK9,0,0,0,NA,FALSE,FALSE
DOCK9-AS1,0,0,0,NA,FALSE,FALSE
DOCK9-DT,0,0,0,NA,FALSE,FALSE
UBAC2-AS1,0,0,0,NA,FALSE,FALSE
UBAC2,0,0,0,NA,FALSE,FALSE
GPR18,0,0,0,NA,FALSE,FALSE
GPR183,0,0,0,NA,FALSE,FALSE
ENSG00000290577,0,0,0,NA,FALSE,FALSE
ENSG00000285448,0,0,0,NA,FALSE,FALSE
TM9SF2,0,0,0,NA,FALSE,FALSE
LINC01232,0,0,0,NA,FALSE,FALSE
LINC00449,0,0,0,NA,FALSE,FALSE
LINC01039,0,0,0,NA,FALSE,FALSE
ENSG00000287746,0,0,0,NA,FALSE,FALSE
CLYBL,0,0,0,NA,FALSE,FALSE
CLYBL-AS2,0,0,0,NA,FALSE,FALSE
CLYBL-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000288581,0,0,0,NA,FALSE,FALSE
ENSG00000286757,0,0,0,NA,FALSE,FALSE
ZIC5,0,0,0,NA,FALSE,FALSE
ENSG00000288060,0,0,0,NA,FALSE,FALSE
ZIC2,0,0,0,NA,FALSE,FALSE
LINC00554,0,0,0,NA,FALSE,FALSE
PCCA-DT,0,0,0,NA,FALSE,FALSE
PCCA,0,0,0,NA,FALSE,FALSE
ENSG00000287330,0,0,0,NA,FALSE,FALSE
PCCA-AS1,0,0,0,NA,FALSE,FALSE
GGACT,0,0,0,NA,FALSE,FALSE
ENSG00000224356,0,0,0,NA,FALSE,FALSE
ENSG00000280169,0,0,0,NA,FALSE,FALSE
TMTC4,0,0,0,NA,FALSE,FALSE
ENSG00000289594,0,0,0,NA,FALSE,FALSE
NALCN-AS1,0,0,0,NA,FALSE,FALSE
LINC00411,0,0,0,NA,FALSE,FALSE
NALCN,0,0,0,NA,FALSE,FALSE
ITGBL1,0,0,0,NA,FALSE,FALSE
FGF14,0,0,0,3,TRUE,FALSE
ENSG00000276012,0,0,0,NA,FALSE,FALSE
FGF14-IT1,0,0,0,NA,FALSE,FALSE
FGF14-AS1,0,0,0,NA,FALSE,FALSE
FGF14-AS2,0,0,0,NA,FALSE,FALSE
LINC00555,0,0,0,NA,FALSE,FALSE
ENSG00000276957,0,0,0,NA,FALSE,FALSE
TPP2,0,0,0,NA,FALSE,FALSE
METTL21C,0,0,0,NA,FALSE,FALSE
CCDC168,0,0,0,NA,FALSE,FALSE
ENSG00000286312,0,0,0,NA,FALSE,FALSE
TEX30,0,0,0,NA,FALSE,FALSE
POGLUT2,0,0,0,NA,FALSE,FALSE
BIVM,0,0,0,NA,FALSE,FALSE
ERCC5,0,0,0,NA,FALSE,FALSE
METTL21EP,0,0,0,NA,FALSE,FALSE
ENSG00000272542,0,0,0,NA,FALSE,FALSE
ENSG00000278445,0,0,0,NA,FALSE,FALSE
SLC10A2,0,0,0,NA,FALSE,FALSE
ENSG00000285789,0,0,0,NA,FALSE,FALSE
LINC01309,0,0,0,NA,FALSE,FALSE
ENSG00000287734,0,0,0,NA,FALSE,FALSE
ENSG00000286929,0,0,0,NA,FALSE,FALSE
DAOA-AS1,0,0,0,NA,FALSE,FALSE
DAOA,0,0,0,NA,FALSE,FALSE
ENSG00000289454,0,0,0,NA,FALSE,FALSE
ENSG00000280455,0,0,0,NA,FALSE,FALSE
LINC00343,0,0,0,NA,FALSE,FALSE
ENSG00000287923,0,0,0,NA,FALSE,FALSE
ENSG00000286780,0,0,0,NA,FALSE,FALSE
LINC00460,0,0,0,NA,FALSE,FALSE
EFNB2,0,0,0,NA,FALSE,FALSE
ENSG00000284966,0,0,0,NA,FALSE,FALSE
ENSG00000274204,0,0,0,NA,FALSE,FALSE
ARGLU1,0,0,0,NA,FALSE,FALSE
LINC00551,0,0,0,NA,FALSE,FALSE
LINC00443,0,0,0,NA,FALSE,FALSE
ENSG00000287546,0,0,0,NA,FALSE,FALSE
ENSG00000278698,0,0,0,NA,FALSE,FALSE
ENSG00000277863,0,0,0,NA,FALSE,FALSE
ENSG00000285643,0,0,0,NA,FALSE,FALSE
NALF1,0,0,0,NA,FALSE,FALSE
ENSG00000276740,0,0,0,NA,FALSE,FALSE
NALF1-IT1,0,0,0,NA,FALSE,FALSE
ENSG00000286343,0,0,0,NA,FALSE,FALSE
ENSG00000274718,0,0,0,NA,FALSE,FALSE
LIG4,0,0,0,NA,FALSE,FALSE
ABHD13,0,0,0,NA,FALSE,FALSE
TNFSF13B,0,0,0,NA,FALSE,FALSE
ENSG00000277246,0,0,0,NA,FALSE,FALSE
ENSG00000283384,0,0,0,NA,FALSE,FALSE
MYO16,0,0,0,2,TRUE,FALSE
MYO16-AS2,0,0,0,NA,FALSE,FALSE
MYO16-AS1,0,0,0,NA,FALSE,FALSE
LINC03061,0,0,0,NA,FALSE,FALSE
LINC00370,0,0,0,NA,FALSE,FALSE
LINC01067,0,0,0,NA,FALSE,FALSE
LINC00399,0,0,0,NA,FALSE,FALSE
ENSG00000289901,0,0,0,NA,FALSE,FALSE
ENSG00000285534,0,0,0,NA,FALSE,FALSE
LINC00676,0,0,0,NA,FALSE,FALSE
IRS2,0,0,0,NA,FALSE,FALSE
ENSG00000275741,0,0,0,NA,FALSE,FALSE
ENSG00000275248,0,0,0,NA,FALSE,FALSE
ENSG00000274331,0,0,0,NA,FALSE,FALSE
LINC03082,0,0,0,NA,FALSE,FALSE
ENSG00000276269,0,0,0,NA,FALSE,FALSE
LINC00396,0,0,0,NA,FALSE,FALSE
ENSG00000287575,0,0,0,NA,FALSE,FALSE
COL4A1,0,0,0,NA,FALSE,FALSE
COL4A2,0,0,0,NA,FALSE,FALSE
COL4A2-AS2,0,0,0,NA,FALSE,FALSE
COL4A2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000289010,0,0,0,NA,FALSE,FALSE
RAB20,0,0,0,NA,FALSE,FALSE
NAXD-AS1,0,0,0,NA,FALSE,FALSE
NAXD,0,0,0,NA,FALSE,FALSE
CARS2,0,0,0,NA,FALSE,FALSE
ING1,0,0,0,NA,FALSE,FALSE
LINC00567,0,0,0,NA,FALSE,FALSE
PRECSIT,0,0,0,NA,FALSE,FALSE
ANKRD10,0,0,0,NA,FALSE,FALSE
ANKRD10-IT1,0,0,0,NA,FALSE,FALSE
ENSG00000277767,0,0,0,NA,FALSE,FALSE
ENSG00000290807,0,0,0,NA,FALSE,FALSE
ENSG00000290808,0,0,0,NA,FALSE,FALSE
LINC00368,0,0,0,NA,FALSE,FALSE
ENSG00000286824,0,0,0,NA,FALSE,FALSE
ARHGEF7-AS2,0,0,0,NA,FALSE,FALSE
ARHGEF7,0,0,0,NA,FALSE,FALSE
ARHGEF7-IT1,0,0,0,NA,FALSE,FALSE
ARHGEF7-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000285856,0,0,0,NA,FALSE,FALSE
TEX29,0,0,0,NA,FALSE,FALSE
ENSG00000204398,0,0,0,NA,FALSE,FALSE
LINC02337,0,0,0,NA,FALSE,FALSE
LINC00354,0,0,0,NA,FALSE,FALSE
SOX1-OT,1,1,1,NA,FALSE,FALSE
SOX1,0,0,0,NA,FALSE,FALSE
ENSG00000260385,0,0,0,NA,FALSE,FALSE
LINC00404,0,0,0,NA,FALSE,FALSE
LINC01070,0,0,0,NA,FALSE,FALSE
LINC01043,0,0,0,NA,FALSE,FALSE
LINC01044,0,0,0,NA,FALSE,FALSE
SPACA7,0,0,0,NA,FALSE,FALSE
TUBGCP3,0,0,0,NA,FALSE,FALSE
ENSG00000277159,0,0,0,NA,FALSE,FALSE
ATP11AUN,0,0,0,NA,FALSE,FALSE
ENSG00000274922,0,0,0,NA,FALSE,FALSE
ATP11A,0,0,0,NA,FALSE,FALSE
ATP11A-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000277545,0,0,0,NA,FALSE,FALSE
MCF2L,0,0,0,NA,FALSE,FALSE
ENSG00000267868,0,0,0,NA,FALSE,FALSE
MCF2L-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000289354,0,0,0,NA,FALSE,FALSE
ENSG00000269356,0,0,0,NA,FALSE,FALSE
ENSG00000269376,0,0,0,NA,FALSE,FALSE
F7,0,0,0,NA,FALSE,FALSE
F10,0,0,0,NA,FALSE,FALSE
F10-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000283828,0,0,0,NA,FALSE,FALSE
PROZ,0,0,0,NA,FALSE,FALSE
ENSG00000269125,0,0,0,NA,FALSE,FALSE
PCID2,0,0,0,NA,FALSE,FALSE
CUL4A,0,0,0,NA,FALSE,FALSE
LAMP1,0,0,0,NA,FALSE,FALSE
GRTP1,0,0,0,NA,FALSE,FALSE
ENSG00000276434,0,0,0,NA,FALSE,FALSE
GRTP1-AS1,0,0,0,NA,FALSE,FALSE
ADPRHL1,0,0,0,NA,FALSE,FALSE
DCUN1D2,0,0,0,NA,FALSE,FALSE
DCUN1D2-AS,0,0,0,NA,FALSE,FALSE
TMCO3,0,0,0,NA,FALSE,FALSE
ENSG00000276916,0,0,0,NA,FALSE,FALSE
ENSG00000276248,0,0,0,NA,FALSE,FALSE
TFDP1,0,0,0,NA,FALSE,FALSE
ATP4B,0,0,0,NA,FALSE,FALSE
GRK1,0,0,0,NA,FALSE,FALSE
TMEM255B,0,0,0,NA,FALSE,FALSE
GAS6-AS1,0,0,0,NA,FALSE,FALSE
GAS6,0,0,0,NA,FALSE,FALSE
GAS6-DT,0,0,0,NA,FALSE,FALSE
ENSG00000237699,0,0,0,NA,FALSE,FALSE
LINC00454,0,0,0,NA,FALSE,FALSE
ENSG00000274766,0,0,0,NA,FALSE,FALSE
LINC00452,0,0,0,NA,FALSE,FALSE
SWINGN,0,0,0,NA,FALSE,FALSE
C13orf46,0,0,0,NA,FALSE,FALSE
RASA3,0,0,0,NA,FALSE,FALSE
RASA3-IT1,0,0,0,NA,FALSE,FALSE
CFAP97D2,0,0,0,NA,FALSE,FALSE
ENSG00000283347,0,0,0,NA,FALSE,FALSE
CDC16,0,0,0,NA,FALSE,FALSE
ENSG00000289904,0,0,0,NA,FALSE,FALSE
ENSG00000285672,0,0,0,NA,FALSE,FALSE
UPF3A,0,0,0,NA,FALSE,FALSE
CHAMP1,0,0,0,1,TRUE,FALSE
LINC01054,0,0,0,NA,FALSE,FALSE
ENSG00000290354,0,0,0,NA,FALSE,FALSE
ENSG00000257959,0,0,0,NA,FALSE,FALSE
OR11H12,0,0,0,NA,FALSE,FALSE
LINC02297,0,0,0,NA,FALSE,FALSE
ENSG00000258364,0,0,0,NA,FALSE,FALSE
ENSG00000290346,0,0,0,NA,FALSE,FALSE
ENSG00000291204,0,0,0,NA,FALSE,FALSE
ENSG00000257891,0,0,0,NA,FALSE,FALSE
ENSG00000258265,0,0,0,NA,FALSE,FALSE
POTEM,0,0,0,NA,FALSE,FALSE
ENSG00000275563,0,0,0,NA,FALSE,FALSE
ENSG00000258314,0,0,0,NA,FALSE,FALSE
ENSG00000277128,0,0,0,NA,FALSE,FALSE
ENSG00000257310,0,0,0,NA,FALSE,FALSE
ENSG00000291205,0,0,0,NA,FALSE,FALSE
LINC01297,0,0,0,NA,FALSE,FALSE
POTEG,0,0,0,NA,FALSE,FALSE
ENSG00000276888,0,0,0,NA,FALSE,FALSE
ENSG00000273558,0,0,0,NA,FALSE,FALSE
ENSG00000259069,0,0,0,NA,FALSE,FALSE
ENSG00000257395,0,0,0,NA,FALSE,FALSE
OR11H2,0,0,0,NA,FALSE,FALSE
OR4N2,0,0,0,NA,FALSE,FALSE
OR4Q3,0,0,0,NA,FALSE,FALSE
OR4M1,0,0,0,NA,FALSE,FALSE
OR4K3,0,0,0,NA,FALSE,FALSE
OR4K2,0,0,0,NA,FALSE,FALSE
OR4K5,0,0,0,NA,FALSE,FALSE
OR4K1,0,0,0,NA,FALSE,FALSE
ENSG00000290702,0,0,0,NA,FALSE,FALSE
OR4K15,0,0,0,NA,FALSE,FALSE
OR4Q2,0,0,0,NA,FALSE,FALSE
OR4K14,0,0,0,NA,FALSE,FALSE
OR4K13,0,0,0,NA,FALSE,FALSE
OR4L1,0,0,0,NA,FALSE,FALSE
OR4K17,0,0,0,NA,FALSE,FALSE
OR4N5,0,0,0,NA,FALSE,FALSE
OR11G2,0,0,0,NA,FALSE,FALSE
ENSG00000290703,0,0,0,NA,FALSE,FALSE
OR11H6,0,0,0,NA,FALSE,FALSE
OR11H7,0,0,0,NA,FALSE,FALSE
OR11H4,0,0,0,NA,FALSE,FALSE
TTC5,0,0,0,NA,FALSE,FALSE
ENSG00000258768,0,0,0,NA,FALSE,FALSE
ENSG00000258459,0,0,0,NA,FALSE,FALSE
CCNB1IP1,0,0,0,NA,FALSE,FALSE
ENSG00000287735,0,0,0,NA,FALSE,FALSE
ENSG00000259001,0,0,0,NA,FALSE,FALSE
PARP2,0,0,0,NA,FALSE,FALSE
ENSG00000254846,0,0,0,NA,FALSE,FALSE
TEP1,0,0,0,NA,FALSE,FALSE
KLHL33,0,0,0,NA,FALSE,FALSE
ENSG00000291038,0,0,0,NA,FALSE,FALSE
OSGEP,0,0,0,NA,FALSE,FALSE
ENSG00000258515,0,0,0,NA,FALSE,FALSE
APEX1,0,0,0,NA,FALSE,FALSE
PIP4P1,0,0,0,NA,FALSE,FALSE
PNP,0,0,0,NA,FALSE,FALSE
ENSG00000258908,0,0,0,NA,FALSE,FALSE
RNASE10,0,0,0,NA,FALSE,FALSE
RNASE9,0,0,0,NA,FALSE,FALSE
RNASE11,0,0,0,NA,FALSE,FALSE
RNASE11-AS1,0,0,0,NA,FALSE,FALSE
RNASE12,0,0,0,NA,FALSE,FALSE
OR6S1,0,0,0,NA,FALSE,FALSE
ANG,0,0,0,NA,FALSE,FALSE
RNASE4,0,0,0,NA,FALSE,FALSE
EGILA,0,0,0,NA,FALSE,FALSE
EDDM3A,0,0,0,NA,FALSE,FALSE
EDDM3B,0,0,0,NA,FALSE,FALSE
RNASE6,0,0,0,NA,FALSE,FALSE
LINC03058,0,0,0,NA,FALSE,FALSE
RNASE1,0,0,0,NA,FALSE,FALSE
ENSG00000259130,0,0,0,NA,FALSE,FALSE
ENSG00000258642,0,0,0,NA,FALSE,FALSE
RNASE3,0,0,0,NA,FALSE,FALSE
ENSG00000258918,0,0,0,NA,FALSE,FALSE
ENSG00000258772,0,0,0,NA,FALSE,FALSE
RNASE2CP,0,0,0,NA,FALSE,FALSE
RNASE2,0,0,0,NA,FALSE,FALSE
METTL17,0,0,0,NA,FALSE,FALSE
ENSG00000258471,0,0,0,NA,FALSE,FALSE
SLC39A2,0,0,0,NA,FALSE,FALSE
NDRG2,0,0,0,NA,FALSE,FALSE
TPPP2,0,0,0,NA,FALSE,FALSE
ENSG00000258604,0,0,0,NA,FALSE,FALSE
ENSG00000255472,0,0,0,NA,FALSE,FALSE
RNASE13,0,0,0,NA,FALSE,FALSE
RNASE7,0,0,0,NA,FALSE,FALSE
RNASE8,0,0,0,NA,FALSE,FALSE
ARHGEF40,0,0,0,NA,FALSE,FALSE
ZNF219,0,0,0,NA,FALSE,FALSE
TMEM253,0,0,0,NA,FALSE,FALSE
ENSG00000178107,0,0,0,NA,FALSE,FALSE
OR5AU1,0,0,0,NA,FALSE,FALSE
LINC00641,0,0,0,NA,FALSE,FALSE
HNRNPC,0,0,0,NA,FALSE,FALSE
RPGRIP1,0,0,0,NA,FALSE,FALSE
SUPT16H,0,0,0,2,TRUE,FALSE
ENSG00000260830,0,0,0,NA,FALSE,FALSE
CHD8,0,0,0,1,TRUE,FALSE
RAB2B,0,0,0,NA,FALSE,FALSE
TOX4,0,0,0,NA,FALSE,FALSE
METTL3,0,0,0,NA,FALSE,FALSE
SALL2,0,0,0,NA,FALSE,FALSE
ENSG00000257096,0,0,0,NA,FALSE,FALSE
OR10G3,0,0,0,NA,FALSE,FALSE
TRAV1-1,0,0,0,NA,FALSE,FALSE
OR10G2,0,0,0,NA,FALSE,FALSE
TRAV1-2,0,0,0,NA,FALSE,FALSE
OR4E2,0,0,0,NA,FALSE,FALSE
OR4E1,0,0,0,NA,FALSE,FALSE
TRAV2,0,0,0,NA,FALSE,FALSE
ENSG00000248358,0,0,0,NA,FALSE,FALSE
TRAV3,0,0,0,NA,FALSE,FALSE
TRAV4,0,0,0,NA,FALSE,FALSE
TRAV5,0,0,0,NA,FALSE,FALSE
TRAV6,0,0,0,NA,FALSE,FALSE
TRAV7,0,0,0,NA,FALSE,FALSE
TRAV8-1,0,0,0,NA,FALSE,FALSE
TRAV9-1,0,0,0,NA,FALSE,FALSE
TRAV10,0,0,0,NA,FALSE,FALSE
TRAV11,0,0,0,NA,FALSE,FALSE
TRAV12-1,0,0,0,NA,FALSE,FALSE
TRAV8-2,0,0,0,NA,FALSE,FALSE
TRAV8-3,0,0,0,NA,FALSE,FALSE
ENSG00000289723,0,0,0,NA,FALSE,FALSE
TRAV13-1,0,0,0,NA,FALSE,FALSE
TRAV12-2,0,0,0,NA,FALSE,FALSE
TRAV8-4,0,0,0,NA,FALSE,FALSE
TRAV8-5,0,0,0,NA,FALSE,FALSE
TRAV13-2,0,0,0,NA,FALSE,FALSE
TRAV14DV4,0,0,0,NA,FALSE,FALSE
TRAV9-2,0,0,0,NA,FALSE,FALSE
TRAV15,0,0,0,NA,FALSE,FALSE
TRAV12-3,0,0,0,NA,FALSE,FALSE
TRAV8-6,0,0,0,NA,FALSE,FALSE
TRAV16,0,0,0,NA,FALSE,FALSE
TRAV17,0,0,0,NA,FALSE,FALSE
TRAV18,0,0,0,NA,FALSE,FALSE
TRAV19,0,0,0,NA,FALSE,FALSE
TRAV20,0,0,0,NA,FALSE,FALSE
TRAV21,0,0,0,NA,FALSE,FALSE
TRAV22,0,0,0,NA,FALSE,FALSE
TRAV23DV6,0,0,0,NA,FALSE,FALSE
TRDV1,0,0,0,NA,FALSE,FALSE
TRAV24,0,0,0,NA,FALSE,FALSE
TRAV25,0,0,0,NA,FALSE,FALSE
TRAV26-1,0,0,0,NA,FALSE,FALSE
TRAV8-7,0,0,0,NA,FALSE,FALSE
TRAV27,0,0,0,NA,FALSE,FALSE
TRAV28,0,0,0,NA,FALSE,FALSE
TRAV29DV5,0,0,0,NA,FALSE,FALSE
TRAV30,0,0,0,NA,FALSE,FALSE
TRAV31,0,0,0,NA,FALSE,FALSE
TRAV32,0,0,0,NA,FALSE,FALSE
TRAV33,0,0,0,NA,FALSE,FALSE
TRD-AS1,0,0,0,NA,FALSE,FALSE
TRAV26-2,0,0,0,NA,FALSE,FALSE
TRAV34,0,0,0,NA,FALSE,FALSE
TRAV35,0,0,0,NA,FALSE,FALSE
TRAV36DV7,0,0,0,NA,FALSE,FALSE
ENSG00000289495,0,0,0,NA,FALSE,FALSE
TRAV37,0,0,0,NA,FALSE,FALSE
TRAV38-1,0,0,0,NA,FALSE,FALSE
TRAV38-2DV8,0,0,0,NA,FALSE,FALSE
TRAV39,0,0,0,NA,FALSE,FALSE
TRAV40,0,0,0,NA,FALSE,FALSE
TRAV41,0,0,0,NA,FALSE,FALSE
ENSG00000259042,0,0,0,NA,FALSE,FALSE
TRDV2,0,0,0,NA,FALSE,FALSE
TRDD1,0,0,0,NA,FALSE,FALSE
TRDD2,0,0,0,NA,FALSE,FALSE
TRDD3,0,0,0,NA,FALSE,FALSE
TRDJ1,0,0,0,NA,FALSE,FALSE
TRDJ4,0,0,0,NA,FALSE,FALSE
TRDJ2,0,0,0,NA,FALSE,FALSE
TRDJ3,0,0,0,NA,FALSE,FALSE
TRDC,0,0,0,NA,FALSE,FALSE
TRDV3,0,0,0,NA,FALSE,FALSE
TRAJ61,0,0,0,NA,FALSE,FALSE
TRAJ60,0,0,0,NA,FALSE,FALSE
TRAJ59,0,0,0,NA,FALSE,FALSE
TRAJ58,0,0,0,NA,FALSE,FALSE
TRAJ57,0,0,0,NA,FALSE,FALSE
TRAJ56,0,0,0,NA,FALSE,FALSE
TRAJ55,0,0,0,NA,FALSE,FALSE
TRAJ54,0,0,0,NA,FALSE,FALSE
TRAJ53,0,0,0,NA,FALSE,FALSE
TRAJ52,0,0,0,NA,FALSE,FALSE
TRAJ51,0,0,0,NA,FALSE,FALSE
TRAJ50,0,0,0,NA,FALSE,FALSE
TRAJ49,0,0,0,NA,FALSE,FALSE
TRAJ48,0,0,0,NA,FALSE,FALSE
TRAJ47,0,0,0,NA,FALSE,FALSE
TRAJ46,0,0,0,NA,FALSE,FALSE
TRAJ45,0,0,0,NA,FALSE,FALSE
TRAJ44,0,0,0,NA,FALSE,FALSE
TRAJ43,0,0,0,NA,FALSE,FALSE
TRAJ42,0,0,0,NA,FALSE,FALSE
TRAJ41,0,0,0,NA,FALSE,FALSE
TRAJ40,0,0,0,NA,FALSE,FALSE
TRAJ39,0,0,0,NA,FALSE,FALSE
TRAJ38,0,0,0,NA,FALSE,FALSE
TRAJ37,0,0,0,NA,FALSE,FALSE
TRAJ36,0,0,0,NA,FALSE,FALSE
TRAJ35,0,0,0,NA,FALSE,FALSE
TRAJ34,0,0,0,NA,FALSE,FALSE
TRAJ33,0,0,0,NA,FALSE,FALSE
TRAJ32,0,0,0,NA,FALSE,FALSE
TRAJ31,0,0,0,NA,FALSE,FALSE
TRAJ30,0,0,0,NA,FALSE,FALSE
TRAJ29,0,0,0,NA,FALSE,FALSE
TRAJ28,0,0,0,NA,FALSE,FALSE
TRAJ27,0,0,0,NA,FALSE,FALSE
TRAJ26,0,0,0,NA,FALSE,FALSE
TRAJ25,0,0,0,NA,FALSE,FALSE
TRAJ24,0,0,0,NA,FALSE,FALSE
TRAJ23,0,0,0,NA,FALSE,FALSE
TRAJ22,0,0,0,NA,FALSE,FALSE
TRAJ21,0,0,0,NA,FALSE,FALSE
TRAJ20,0,0,0,NA,FALSE,FALSE
TRAJ19,0,0,0,NA,FALSE,FALSE
TRAJ18,0,0,0,NA,FALSE,FALSE
TRAJ17,0,0,0,NA,FALSE,FALSE
TRAJ16,0,0,0,NA,FALSE,FALSE
TRAJ14,0,0,0,NA,FALSE,FALSE
TRAJ13,0,0,0,NA,FALSE,FALSE
TRAJ12,0,0,0,NA,FALSE,FALSE
TRAJ11,0,0,0,NA,FALSE,FALSE
TRAJ10,0,0,0,NA,FALSE,FALSE
TRAJ9,0,0,0,NA,FALSE,FALSE
TRAJ8,0,0,0,NA,FALSE,FALSE
TRAJ7,0,0,0,NA,FALSE,FALSE
TRAJ6,0,0,0,NA,FALSE,FALSE
TRAJ5,0,0,0,NA,FALSE,FALSE
TRAJ4,0,0,0,NA,FALSE,FALSE
TRAJ3,0,0,0,NA,FALSE,FALSE
TRAJ2,0,0,0,NA,FALSE,FALSE
TRAJ1,0,0,0,NA,FALSE,FALSE
TRAC,0,0,0,NA,FALSE,FALSE
LINC02332,0,0,0,NA,FALSE,FALSE
ENSG00000259003,0,0,0,NA,FALSE,FALSE
DAD1,0,0,0,NA,FALSE,FALSE
ENSG00000275552,0,0,0,NA,FALSE,FALSE
ABHD4,0,0,0,NA,FALSE,FALSE
OR6J1,0,0,0,NA,FALSE,FALSE
OXA1L-DT,0,0,0,NA,FALSE,FALSE
OXA1L,0,0,0,NA,FALSE,FALSE
SLC7A7,0,0,0,2,TRUE,FALSE
MRPL52,0,0,0,NA,FALSE,FALSE
MMP14,0,0,0,NA,FALSE,FALSE
LRP10,0,0,0,NA,FALSE,FALSE
REM2,0,0,0,NA,FALSE,FALSE
RBM23,0,0,0,NA,FALSE,FALSE
PRMT5-AS1,0,0,0,NA,FALSE,FALSE
PRMT5,0,0,0,NA,FALSE,FALSE
PRMT5-DT,0,0,0,NA,FALSE,FALSE
HAUS4,0,0,0,NA,FALSE,FALSE
AJUBA,0,0,0,NA,FALSE,FALSE
AJUBA-DT,0,0,0,NA,FALSE,FALSE
C14orf93,0,0,0,NA,FALSE,FALSE
PSMB5,0,0,0,NA,FALSE,FALSE
PSMB11,0,0,0,NA,FALSE,FALSE
