Name,pathway_id,pathway_label,pathway_source
Adenosine 5'-Diphosphate,R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,reactome
Adenosine 5'-Diphosphate,R-HSA-416993,Trafficking of GluR2-containing AMPA receptors,reactome
Adenosine 5'-Diphosphate,R-HSA-417957,P2Y receptors,reactome
Adenosine 5'-Diphosphate,R-HSA-418038,Nucleotide-like (purinergic) receptors,reactome
Adenosine 5'-Diphosphate,R-HSA-418346,Platelet homeostasis,reactome
Adenosine 5'-Diphosphate,R-HSA-418592,ADP signalling through P2Y purinoceptor 1,reactome
Adenosine 5'-Diphosphate,R-HSA-418597,G alpha (z) signalling events,reactome
Adenosine 5'-Diphosphate,R-HSA-418885,DCC mediated attractive signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-418886,Netrin mediated repulsion signals,reactome
Adenosine 5'-Diphosphate,R-HSA-418889,Caspase activation via Dependence Receptors in the absence of ligand,reactome
Adenosine 5'-Diphosphate,R-HSA-418890,Role of second messengers in netrin-1 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-422356,Regulation of insulin secretion,reactome
Adenosine 5'-Diphosphate,R-HSA-425397,"Transport of vitamins, nucleosides, and related molecules",reactome
Adenosine 5'-Diphosphate,R-HSA-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,reactome
Adenosine 5'-Diphosphate,R-HSA-428890,Role of ABL in ROBO-SLIT signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,reactome
Adenosine 5'-Diphosphate,R-HSA-432142,Platelet sensitization by LDL,reactome
Adenosine 5'-Diphosphate,R-HSA-432720,Lysosome Vesicle Biogenesis,reactome
Adenosine 5'-Diphosphate,R-HSA-432722,Golgi Associated Vesicle Biogenesis,reactome
Adenosine 5'-Diphosphate,R-HSA-437239,Recycling pathway of L1,reactome
Adenosine 5'-Diphosphate,R-HSA-438064,Post NMDA receptor activation events,reactome
Adenosine 5'-Diphosphate,R-HSA-4419969,Depolymerization of the Nuclear Lamina,reactome
Adenosine 5'-Diphosphate,R-HSA-4420097,VEGFA-VEGFR2 Pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-442720,CREB1 phosphorylation through the activation of Adenylate Cyclase,reactome
Adenosine 5'-Diphosphate,R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,reactome
Adenosine 5'-Diphosphate,R-HSA-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,reactome
Adenosine 5'-Diphosphate,R-HSA-444257,RSK activation,reactome
Adenosine 5'-Diphosphate,R-HSA-445095,Interaction between L1 and Ankyrins,reactome
Adenosine 5'-Diphosphate,R-HSA-445144,Signal transduction by L1,reactome
Adenosine 5'-Diphosphate,R-HSA-445355,Smooth Muscle Contraction,reactome
Adenosine 5'-Diphosphate,R-HSA-445717,Aquaporin-mediated transport,reactome
Adenosine 5'-Diphosphate,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation,reactome
Adenosine 5'-Diphosphate,R-HSA-446199,Synthesis of Dolichyl-phosphate,reactome
Adenosine 5'-Diphosphate,R-HSA-446205,Synthesis of GDP-mannose,reactome
Adenosine 5'-Diphosphate,R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,reactome
Adenosine 5'-Diphosphate,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
Adenosine 5'-Diphosphate,R-HSA-447041,CHL1 interactions,reactome
Adenosine 5'-Diphosphate,R-HSA-447043,Neurofascin interactions,reactome
Adenosine 5'-Diphosphate,R-HSA-447115,Interleukin-12 family signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-448424,Interleukin-17 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-450282,MAPK targets/ Nuclear events mediated by MAP kinases,reactome
Adenosine 5'-Diphosphate,R-HSA-450294,MAP kinase activation,reactome
Adenosine 5'-Diphosphate,R-HSA-450302,activated TAK1 mediates p38 MAPK activation,reactome
Adenosine 5'-Diphosphate,R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,reactome
Adenosine 5'-Diphosphate,R-HSA-450341,Activation of the AP-1 family of transcription factors,reactome
Adenosine 5'-Diphosphate,R-HSA-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,reactome
Adenosine 5'-Diphosphate,R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",reactome
Adenosine 5'-Diphosphate,R-HSA-450520,HuR (ELAVL1) binds and stabilizes mRNA,reactome
Adenosine 5'-Diphosphate,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,reactome
Adenosine 5'-Diphosphate,R-HSA-450604,KSRP (KHSRP) binds and destabilizes mRNA,reactome
Adenosine 5'-Diphosphate,R-HSA-451927,Interleukin-2 family signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-453276,Regulation of mitotic cell cycle,reactome
Adenosine 5'-Diphosphate,R-HSA-4608870,Asymmetric localization of PCP proteins,reactome
Adenosine 5'-Diphosphate,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,reactome
Adenosine 5'-Diphosphate,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
Adenosine 5'-Diphosphate,R-HSA-500753,Pyrimidine biosynthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-5099900,WNT5A-dependent internalization of FZD4,reactome
Adenosine 5'-Diphosphate,R-HSA-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",reactome
Adenosine 5'-Diphosphate,R-HSA-5173105,O-linked glycosylation,reactome
Adenosine 5'-Diphosphate,R-HSA-5205647,Mitophagy,reactome
Adenosine 5'-Diphosphate,R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,reactome
Adenosine 5'-Diphosphate,R-HSA-5213460,RIPK1-mediated regulated necrosis,reactome
Adenosine 5'-Diphosphate,R-HSA-5218859,Regulated Necrosis,reactome
Adenosine 5'-Diphosphate,R-HSA-5218920,VEGFR2 mediated vascular permeability,reactome
Adenosine 5'-Diphosphate,R-HSA-5218921,VEGFR2 mediated cell proliferation,reactome
Adenosine 5'-Diphosphate,R-HSA-525793,Myogenesis,reactome
Adenosine 5'-Diphosphate,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-5357905,Regulation of TNFR1 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5358346,Hedgehog ligand biogenesis,reactome
Adenosine 5'-Diphosphate,R-HSA-5358508,Mismatch Repair,reactome
Adenosine 5'-Diphosphate,R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),reactome
Adenosine 5'-Diphosphate,R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),reactome
Adenosine 5'-Diphosphate,R-HSA-5362517,Signaling by Retinoic Acid,reactome
Adenosine 5'-Diphosphate,R-HSA-5362768,Hh mutants are degraded by ERAD,reactome
Adenosine 5'-Diphosphate,R-HSA-5387390,Hh mutants abrogate ligand secretion,reactome
Adenosine 5'-Diphosphate,R-HSA-5578775,Ion homeostasis,reactome
Adenosine 5'-Diphosphate,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5607764,CLEC7A (Dectin-1) signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5610780,Degradation of GLI1 by the proteasome,reactome
Adenosine 5'-Diphosphate,R-HSA-5610783,Degradation of GLI2 by the proteasome,reactome
Adenosine 5'-Diphosphate,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,reactome
Adenosine 5'-Diphosphate,R-HSA-5610787,Hedgehog 'off' state,reactome
Adenosine 5'-Diphosphate,R-HSA-5619084,ABC transporter disorders,reactome
Adenosine 5'-Diphosphate,R-HSA-5621480,Dectin-2 family,reactome
Adenosine 5'-Diphosphate,R-HSA-5621575,CD209 (DC-SIGN) signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5625740,RHO GTPases activate PKNs,reactome
Adenosine 5'-Diphosphate,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,reactome
Adenosine 5'-Diphosphate,R-HSA-5625900,RHO GTPases activate CIT,reactome
Adenosine 5'-Diphosphate,R-HSA-5627117,RHO GTPases Activate ROCKs,reactome
Adenosine 5'-Diphosphate,R-HSA-5627123,RHO GTPases activate PAKs,reactome
Adenosine 5'-Diphosphate,R-HSA-5628897,TP53 Regulates Metabolic Genes,reactome
Adenosine 5'-Diphosphate,R-HSA-5632684,Hedgehog 'on' state,reactome
Adenosine 5'-Diphosphate,R-HSA-5633008,TP53 Regulates Transcription of Cell Death Genes,reactome
Adenosine 5'-Diphosphate,R-HSA-5635838,Activation of SMO,reactome
Adenosine 5'-Diphosphate,R-HSA-5637810,Constitutive Signaling by EGFRvIII,reactome
Adenosine 5'-Diphosphate,R-HSA-5637812,Signaling by EGFRvIII in Cancer,reactome
Adenosine 5'-Diphosphate,R-HSA-5637815,Signaling by Ligand-Responsive EGFR Variants in Cancer,reactome
Adenosine 5'-Diphosphate,R-HSA-5652084,Fructose metabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-5654219,Phospholipase C-mediated cascade: FGFR1,reactome
Adenosine 5'-Diphosphate,R-HSA-5654221,Phospholipase C-mediated cascade; FGFR2,reactome
Adenosine 5'-Diphosphate,R-HSA-5654227,Phospholipase C-mediated cascade; FGFR3,reactome
Adenosine 5'-Diphosphate,R-HSA-5654228,Phospholipase C-mediated cascade; FGFR4,reactome
Adenosine 5'-Diphosphate,R-HSA-5654687,Downstream signaling of activated FGFR1,reactome
Adenosine 5'-Diphosphate,R-HSA-5654688,SHC-mediated cascade:FGFR1,reactome
Adenosine 5'-Diphosphate,R-HSA-5654689,PI-3K cascade:FGFR1,reactome
Adenosine 5'-Diphosphate,R-HSA-5654693,FRS-mediated FGFR1 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654695,PI-3K cascade:FGFR2,reactome
Adenosine 5'-Diphosphate,R-HSA-5654696,Downstream signaling of activated FGFR2,reactome
Adenosine 5'-Diphosphate,R-HSA-5654699,SHC-mediated cascade:FGFR2,reactome
Adenosine 5'-Diphosphate,R-HSA-5654700,FRS-mediated FGFR2 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654704,SHC-mediated cascade:FGFR3,reactome
Adenosine 5'-Diphosphate,R-HSA-5654706,FRS-mediated FGFR3 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654708,Downstream signaling of activated FGFR3,reactome
Adenosine 5'-Diphosphate,R-HSA-5654710,PI-3K cascade:FGFR3,reactome
Adenosine 5'-Diphosphate,R-HSA-5654712,FRS-mediated FGFR4 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654716,Downstream signaling of activated FGFR4,reactome
Adenosine 5'-Diphosphate,R-HSA-5654719,SHC-mediated cascade:FGFR4,reactome
Adenosine 5'-Diphosphate,R-HSA-5654720,PI-3K cascade:FGFR4,reactome
Adenosine 5'-Diphosphate,R-HSA-5654726,Negative regulation of FGFR1 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654727,Negative regulation of FGFR2 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654732,Negative regulation of FGFR3 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654733,Negative regulation of FGFR4 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5654736,Signaling by FGFR1,reactome
Adenosine 5'-Diphosphate,R-HSA-5654738,Signaling by FGFR2,reactome
Adenosine 5'-Diphosphate,R-HSA-5654741,Signaling by FGFR3,reactome
Adenosine 5'-Diphosphate,R-HSA-5654743,Signaling by FGFR4,reactome
Adenosine 5'-Diphosphate,R-HSA-5655253,Signaling by FGFR2 in disease,reactome
Adenosine 5'-Diphosphate,R-HSA-5655291,Signaling by FGFR4 in disease,reactome
Adenosine 5'-Diphosphate,R-HSA-5655302,Signaling by FGFR1 in disease,reactome
Adenosine 5'-Diphosphate,R-HSA-5655332,Signaling by FGFR3 in disease,reactome
Adenosine 5'-Diphosphate,R-HSA-5661270,Formation of xylulose-5-phosphate,reactome
Adenosine 5'-Diphosphate,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,reactome
Adenosine 5'-Diphosphate,R-HSA-5663220,RHO GTPases Activate Formins,reactome
Adenosine 5'-Diphosphate,R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,reactome
Adenosine 5'-Diphosphate,R-HSA-5673000,RAF activation,reactome
Adenosine 5'-Diphosphate,R-HSA-5674135,MAP2K and MAPK activation,reactome
Adenosine 5'-Diphosphate,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,reactome
Adenosine 5'-Diphosphate,R-HSA-5674499,Negative feedback regulation of MAPK pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-5675221,Negative regulation of MAPK pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-5676590,NIK-->noncanonical NF-kB signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5678895,Defective CFTR causes cystic fibrosis,reactome
Adenosine 5'-Diphosphate,R-HSA-5683826,Surfactant metabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-5684264,MAP3K8 (TPL2)-dependent MAPK1/3 activation,reactome
Adenosine 5'-Diphosphate,R-HSA-5685938,HDR through Single Strand Annealing (SSA),reactome
Adenosine 5'-Diphosphate,R-HSA-5685942,HDR through Homologous Recombination (HRR),reactome
Adenosine 5'-Diphosphate,R-HSA-5687128,MAPK6/MAPK4 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-5689896,Ovarian tumor domain proteases,reactome
Adenosine 5'-Diphosphate,R-HSA-5690714,CD22 mediated BCR regulation,reactome
Adenosine 5'-Diphosphate,R-HSA-5693537,Resolution of D-Loop Structures,reactome
Adenosine 5'-Diphosphate,R-HSA-5693538,Homology Directed Repair,reactome
Adenosine 5'-Diphosphate,R-HSA-5693548,Sensing of DNA Double Strand Breaks,reactome
Adenosine 5'-Diphosphate,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),reactome
Adenosine 5'-Diphosphate,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,reactome
Adenosine 5'-Diphosphate,R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),reactome
Adenosine 5'-Diphosphate,R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,reactome
Adenosine 5'-Diphosphate,R-HSA-5693571,Nonhomologous End-Joining (NHEJ),reactome
Adenosine 5'-Diphosphate,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,reactome
Adenosine 5'-Diphosphate,R-HSA-5693606,DNA Double Strand Break Response,reactome
Adenosine 5'-Diphosphate,R-HSA-5693607,Processing of DNA double-strand break ends,reactome
Adenosine 5'-Diphosphate,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,reactome
Adenosine 5'-Diphosphate,R-HSA-5696395,Formation of Incision Complex in GG-NER,reactome
Adenosine 5'-Diphosphate,R-HSA-5696398,Nucleotide Excision Repair,reactome
Adenosine 5'-Diphosphate,R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),reactome
Adenosine 5'-Diphosphate,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),reactome
Adenosine 5'-Diphosphate,R-HSA-6782135,Dual incision in TC-NER,reactome
Adenosine 5'-Diphosphate,R-HSA-6783310,Fanconi Anemia Pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-6783589,Interleukin-6 family signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-6783783,Interleukin-10 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-6787639,GDP-fucose biosynthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-6790901,rRNA modification in the nucleus and cytosol,reactome
Adenosine 5'-Diphosphate,R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,reactome
Adenosine 5'-Diphosphate,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,reactome
Adenosine 5'-Diphosphate,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,reactome
Adenosine 5'-Diphosphate,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,reactome
Adenosine 5'-Diphosphate,R-HSA-6802949,Signaling by RAS mutants,reactome
Adenosine 5'-Diphosphate,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,reactome
Adenosine 5'-Diphosphate,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,reactome
Adenosine 5'-Diphosphate,R-HSA-6802957,Oncogenic MAPK signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-6803157,Antimicrobial peptides,reactome
Adenosine 5'-Diphosphate,R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,reactome
Adenosine 5'-Diphosphate,R-HSA-6803207,TP53 Regulates Transcription of Caspase Activators and Caspases,reactome
Adenosine 5'-Diphosphate,R-HSA-6803544,Ion influx/efflux at host-pathogen interface,reactome
Adenosine 5'-Diphosphate,R-HSA-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,reactome
Adenosine 5'-Diphosphate,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,reactome
Adenosine 5'-Diphosphate,R-HSA-6804757,Regulation of TP53 Degradation,reactome
Adenosine 5'-Diphosphate,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,reactome
Adenosine 5'-Diphosphate,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,reactome
Adenosine 5'-Diphosphate,R-HSA-6804760,Regulation of TP53 Activity through Methylation,reactome
Adenosine 5'-Diphosphate,R-HSA-6806003,Regulation of TP53 Expression and Degradation,reactome
Adenosine 5'-Diphosphate,R-HSA-6806834,Signaling by MET,reactome
Adenosine 5'-Diphosphate,R-HSA-6806942,MET Receptor Activation,reactome
Adenosine 5'-Diphosphate,R-HSA-6807004,Negative regulation of MET activity,reactome
Adenosine 5'-Diphosphate,R-HSA-6807070,PTEN Regulation,reactome
Adenosine 5'-Diphosphate,R-HSA-6807505,RNA polymerase II transcribes snRNA genes,reactome
Adenosine 5'-Diphosphate,R-HSA-6807878,COPI-mediated anterograde transport,reactome
Adenosine 5'-Diphosphate,R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,reactome
Adenosine 5'-Diphosphate,R-HSA-6811438,Intra-Golgi traffic,reactome
Adenosine 5'-Diphosphate,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,reactome
Adenosine 5'-Diphosphate,R-HSA-6811555,PI5P Regulates TP53 Acetylation,reactome
Adenosine 5'-Diphosphate,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",reactome
Adenosine 5'-Diphosphate,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,reactome
Adenosine 5'-Diphosphate,R-HSA-68616,Assembly of the ORC complex at the origin of replication,reactome
Adenosine 5'-Diphosphate,R-HSA-68867,Assembly of the pre-replicative complex,reactome
Adenosine 5'-Diphosphate,R-HSA-68875,Mitotic Prophase,reactome
Adenosine 5'-Diphosphate,R-HSA-68881,Mitotic Metaphase/Anaphase Transition,reactome
Adenosine 5'-Diphosphate,R-HSA-68884,Mitotic Telophase/Cytokinesis,reactome
Adenosine 5'-Diphosphate,R-HSA-68911,G2 Phase,reactome
Adenosine 5'-Diphosphate,R-HSA-68949,Orc1 removal from chromatin,reactome
Adenosine 5'-Diphosphate,R-HSA-68962,Activation of the pre-replicative complex,reactome
Adenosine 5'-Diphosphate,R-HSA-69002,DNA Replication Pre-Initiation,reactome
Adenosine 5'-Diphosphate,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,reactome
Adenosine 5'-Diphosphate,R-HSA-69052,Switching of origins to a post-replicative state,reactome
Adenosine 5'-Diphosphate,R-HSA-69091,Polymerase switching,reactome
Adenosine 5'-Diphosphate,R-HSA-69109,Leading Strand Synthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-69186,Lagging Strand Synthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-69190,DNA strand elongation,reactome
Adenosine 5'-Diphosphate,R-HSA-69200,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,reactome
Adenosine 5'-Diphosphate,R-HSA-69202,Cyclin E associated events during G1/S transition,reactome
Adenosine 5'-Diphosphate,R-HSA-69206,G1/S Transition,reactome
Adenosine 5'-Diphosphate,R-HSA-69231,Cyclin D associated events in G1,reactome
Adenosine 5'-Diphosphate,R-HSA-69236,G1 Phase,reactome
Adenosine 5'-Diphosphate,R-HSA-69239,Synthesis of DNA,reactome
Adenosine 5'-Diphosphate,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,reactome
Adenosine 5'-Diphosphate,R-HSA-69473,G2/M DNA damage checkpoint,reactome
Adenosine 5'-Diphosphate,R-HSA-69478,G2/M DNA replication checkpoint,reactome
Adenosine 5'-Diphosphate,R-HSA-69541,Stabilization of p53,reactome
Adenosine 5'-Diphosphate,R-HSA-69563,p53-Dependent G1 DNA Damage Response,reactome
Adenosine 5'-Diphosphate,R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,reactome
Adenosine 5'-Diphosphate,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,reactome
Adenosine 5'-Diphosphate,R-HSA-69610,p53-Independent DNA Damage Response,reactome
Adenosine 5'-Diphosphate,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,reactome
Adenosine 5'-Diphosphate,R-HSA-69615,G1/S DNA Damage Checkpoints,reactome
Adenosine 5'-Diphosphate,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,reactome
Adenosine 5'-Diphosphate,R-HSA-70171,Glycolysis,reactome
Adenosine 5'-Diphosphate,R-HSA-70221,Glycogen breakdown (glycogenolysis),reactome
Adenosine 5'-Diphosphate,R-HSA-70263,Gluconeogenesis,reactome
Adenosine 5'-Diphosphate,R-HSA-70268,Pyruvate metabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-70326,Glucose metabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-70350,Fructose catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-70370,Galactose catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-70635,Urea cycle,reactome
Adenosine 5'-Diphosphate,R-HSA-70895,Branched-chain amino acid catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-70921,Histidine catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-71032,Propionyl-CoA catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-71288,Creatine metabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-71336,Pentose phosphate pathway,reactome
Adenosine 5'-Diphosphate,R-HSA-71403,Citric acid cycle (TCA cycle),reactome
Adenosine 5'-Diphosphate,R-HSA-72202,Transport of Mature Transcript to Cytoplasm,reactome
Adenosine 5'-Diphosphate,R-HSA-72613,Eukaryotic Translation Initiation,reactome
Adenosine 5'-Diphosphate,R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",reactome
Adenosine 5'-Diphosphate,R-HSA-72702,Ribosomal scanning and start codon recognition,reactome
Adenosine 5'-Diphosphate,R-HSA-72737,Cap-dependent Translation Initiation,reactome
Adenosine 5'-Diphosphate,R-HSA-73614,Pyrimidine salvage,reactome
Adenosine 5'-Diphosphate,R-HSA-73621,Pyrimidine catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-73728,RNA Polymerase I Promoter Opening,reactome
Adenosine 5'-Diphosphate,R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-73854,RNA Polymerase I Promoter Clearance,reactome
Adenosine 5'-Diphosphate,R-HSA-73864,RNA Polymerase I Transcription,reactome
Adenosine 5'-Diphosphate,R-HSA-73886,Chromosome Maintenance,reactome
Adenosine 5'-Diphosphate,R-HSA-73893,DNA Damage Bypass,reactome
Adenosine 5'-Diphosphate,R-HSA-74217,Purine salvage,reactome
Adenosine 5'-Diphosphate,R-HSA-74259,Purine catabolism,reactome
Adenosine 5'-Diphosphate,R-HSA-74713,IRS activation,reactome
Adenosine 5'-Diphosphate,R-HSA-74749,Signal attenuation,reactome
Adenosine 5'-Diphosphate,R-HSA-74751,Insulin receptor signalling cascade,reactome
Adenosine 5'-Diphosphate,R-HSA-74752,Signaling by Insulin receptor,reactome
Adenosine 5'-Diphosphate,R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,reactome
Adenosine 5'-Diphosphate,R-HSA-75105,Fatty acyl-CoA biosynthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-75109,Triglyceride biosynthesis,reactome
Adenosine 5'-Diphosphate,R-HSA-75153,Apoptotic execution phase,reactome
Adenosine 5'-Diphosphate,R-HSA-75815,Ubiquitin-dependent degradation of Cyclin D,reactome
Adenosine 5'-Diphosphate,R-HSA-75893,TNF signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-75955,RNA Polymerase II Transcription Elongation,reactome
Adenosine 5'-Diphosphate,R-HSA-76005,Response to elevated platelet cytosolic Ca2+,reactome
Adenosine 5'-Diphosphate,R-HSA-76009,Platelet Aggregation (Plug Formation),reactome
Adenosine 5'-Diphosphate,R-HSA-76042,RNA Polymerase II Transcription Initiation And Promoter Clearance,reactome
Adenosine 5'-Diphosphate,R-HSA-77075,RNA Pol II CTD phosphorylation and interaction with CE,reactome
Adenosine 5'-Diphosphate,R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,reactome
Adenosine 5'-Diphosphate,R-HSA-83936,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,reactome
Adenosine 5'-Diphosphate,R-HSA-877300,Interferon gamma signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,reactome
Adenosine 5'-Diphosphate,R-HSA-8847453,Synthesis of PIPs in the nucleus,reactome
Adenosine 5'-Diphosphate,R-HSA-8847993,ERBB2 Activates PTK6 Signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-8848021,Signaling by PTK6,reactome
Adenosine 5'-Diphosphate,R-HSA-8849468,PTK6 Regulates Proteins Involved in RNA Processing,reactome
Adenosine 5'-Diphosphate,R-HSA-8849469,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,reactome
Adenosine 5'-Diphosphate,R-HSA-8849470,PTK6 Regulates Cell Cycle,reactome
Adenosine 5'-Diphosphate,R-HSA-8849471,"PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases",reactome
Adenosine 5'-Diphosphate,R-HSA-8849472,PTK6 Down-Regulation,reactome
Adenosine 5'-Diphosphate,R-HSA-8849474,PTK6 Activates STAT3,reactome
Adenosine 5'-Diphosphate,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,reactome
Adenosine 5'-Diphosphate,R-HSA-8851805,MET activates RAS signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-8851907,MET activates PI3K/AKT signaling,reactome
Adenosine 5'-Diphosphate,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,reactome
