"Compound.ID","Name","Formula","Sample01","Sample08","Sample09","Sample10","Sample19","Sample20","Sample32","Sample35"
"Amide-Pos-001123",NA,"C9 H17 N2 O6 P",NA,NA,NA,2326347.74593205,NA,NA,2523709.72589268,NA
"Amide-Pos-001129",NA,"C24 H56 N5 O3 P S2",334304.014656666,552578.55575282,149872.4179414,260819.956006738,199360.184702741,158245.503407332,372947.871722316,194858.240401568
"Amide-Pos-001137",NA,"C8 H16 N O9 P",42412.185015243,108673.128219337,66614.5950084952,118325.229194313,383779.958534168,34623.9217027328,89562.7603712527,56631.2227129462
"Amide-Pos-001146",NA,"C9 H5 N2 O5 P S",16813892.2013583,25639623.0395203,19974081.7127865,15332298.2781315,NA,NA,27780485.2431923,NA
"Amide-Pos-001147",NA,"C5 H3 N8 O P3",27644.1780375159,29474.1390927122,NA,NA,NA,NA,212518.477897835,4113.1664581316
"Amide-Pos-001151",NA,"C8 H9 N6 O4 P",857665.800236194,1338681.97080055,602624.516147841,52050.5407980988,1044070.85196329,778479.792420206,1032534.54905805,711035.013313728
"Amide-Pos-001152",NA,"C14 H27 N3 O3",NA,1132638.71255703,412206.968106237,NA,10125.3610424557,17613.8330957273,NA,NA
"Amide-Pos-001154",NA,"C6 H8 Cl N10 P",4127393.3589973,763236.556145697,2551085.5990205,NA,NA,1674052.97280162,766463.524430523,949717.651898397
"Amide-Pos-001159",NA,"C7 H16 N O3 P3 S",883818.28588579,557987.687374116,254608.799177895,63352.117771093,766093.192258325,658270.785321221,249689.536694278,NA
"Amide-Pos-001161",NA,"C15 H29 N O4",185071.944662793,253216.767159989,359230.751866985,208860.454387267,165286.125802347,57611.1944616878,133137.61043412,189077.010310731
"Amide-Pos-001165",NA,"C8 H20 N9 O P",26017.7488076051,248141.376072793,23027.7996398618,17164.5762623298,52596.0062853894,27106.7884843709,227101.948764872,36657.3939991523
"Amide-Pos-001166",NA,"C7 H4 N3 O8 P",506913.144331722,784629.017237216,348969.185830993,50572.1513342887,457486.813978214,446511.697900058,173685.695835395,557928.419093825
"Amide-Pos-001167",NA,"C11 H10 N6 O4",162265.14017753,375428.461430378,60366.5958835796,181083.643386232,269652.511715255,161973.683091996,309156.002624401,124416.512945799
"Amide-Pos-001171",NA,"C11 H19 N O9",949386.343723444,8458108.96259109,1616420.88005279,2167053.83251681,5153290.2101785,1673668.60763846,4067165.64105979,2719089.28816764
"Amide-Pos-001173",NA,"C6 H8 N5 O5 P S",808601.575729434,52131.9678327134,257878.029516697,96243.5775328698,272019.093703294,67311.9191883148,1297768.02288197,577696.99510908
"Amide-Pos-001177",NA,"C16 H16 N6",177013.287751507,193110.54578518,94496.9685232338,78258.0079748978,145033.839792905,168076.079497081,199216.733055019,178017.215187413
"Amide-Pos-001180",NA,"C11 H21 N O6 S",2408143.12566786,251419.016608545,1082077.64474634,5106024.86722882,1236605.15003963,364461.567325114,6780733.26456723,3232444.85052945
"Amide-Pos-001181",NA,"C11 H21 N O6 S",452461.804343058,NA,784568.618752534,1484832.93764364,301664.291617902,99534.6163808658,1122603.28901692,2484320.24615702
"Amide-Pos-001190",NA,"C2 H Cl N7 O3 P3",2759864.21679534,3426059.90658025,1113709.01075752,1100003.77948985,2402456.56422187,2319884.95026296,4891367.93664601,2039152.65153523
"Amide-Pos-001192",NA,"C7 H4 Cl N6 P3",1159237.76746472,1183375.98691262,853982.332613903,214622.137317432,1343148.19220196,1100587.1303122,899427.614796314,786031.292659374
"Amide-Pos-001193",NA,"C13 H2 O5 P2",781129.718129792,1080512.39303602,986774.753784296,570039.328012237,NA,818817.851627754,1581550.71588968,1247069.67089399
"Amide-Pos-001196",NA,"C14 H27 N3 O4",NA,75525.9298795257,NA,43619.9019851907,34804.2310474957,NA,125886.393454092,29005.9588858061
"Amide-Pos-001197",NA,"C15 H27 N O5",87003.8034781479,107543.97447652,159382.392374841,53360.7532476197,69361.5126929398,113763.605808713,138620.309284358,211096.186078817
"Amide-Pos-001207",NA,"C8 H18 N O7 P S",1236343.6898488,1005086.87768957,1117973.16824694,1580241.34208011,1488672.91831881,1020787.66612907,1519995.39981612,1574823.9726336
"Amide-Pos-001208",NA,"C5 H16 Cl N7 O2 P2",3227551.63132424,3488495.86454399,3148327.62478409,2210411.52535014,3622184.90595083,2825923.81067875,5931428.10158802,4385048.9929071
"Amide-Pos-001209",NA,"C8 H18 N O9 P",260754.201093796,60602.3584829491,67562.1128627375,52554.2975260579,359063.949780122,397137.873712911,1303912.34243975,578163.947835606
"Amide-Pos-001211",NA,"C11 H17 N3 O3 S2",163705.404528855,210102.47651531,81333.7756109872,105995.929767008,34962.2402249964,138687.857154719,208809.026086748,141890.787076714
"Amide-Pos-001215",NA,"C7 H13 N8 O2 P S",1822656.83911161,1736114.68024034,304373.062586768,111823.898614464,620793.143111172,668489.212934027,688970.168882666,587786.231170343
"Amide-Pos-001219",NA,"C6 H13 N9 O2 P2",110546.686123667,64518.00050266,25621.4041288033,20176.8276600499,57662.0262123058,69091.5743517375,74930.1382088341,293085.28079911
"Amide-Pos-001229",NA,"C10 H17 N3 O6 S",NA,4936859.79342708,1051348.93894223,NA,1833242.46658368,NA,7335765.00644923,1400094.25976648
"Amide-Pos-001230",NA,"C10 H17 N3 O6 S",NA,1677586.37321402,NA,1381437.87165455,1099455.77942835,NA,1087808.2962786,929279.486864327
"Amide-Pos-001231",NA,"C10 H17 N3 O6 S",NA,4936859.79342708,1051348.93894223,NA,3266960.23065253,NA,NA,1400094.25976648
"Amide-Pos-001232",NA,"C10 H17 N3 O6 S",1235007.05553504,2903339.5265616,674951.32983363,683628.687221175,1741805.89376756,585414.361007919,1302188.83348264,1008653.16465772
"Amide-Pos-001245",NA,"C6 H11 N7 O6 S",1653424.32966147,677905.016382437,573590.957773229,254755.412735883,1183470.71865458,1898419.59728545,8874657.84663575,2556898.02231033
"Amide-Pos-001247",NA,"C9 H18 Br N3 P2",18558.9551135419,21723.7716567093,33085.5951618462,14418.2620718683,20309.793349732,28300.206830917,49328.4474681744,30723.7589066276
"Amide-Pos-001248",NA,"C21 H27 N O",NA,7224200.35907728,NA,NA,NA,NA,NA,NA
"Amide-Pos-001251",NA,"C16 H26 N O P S",4652224.76988031,7252414.1064262,4768536.69701699,6161178.53829949,7962202.42228224,4516443.2631984,6848610.828008,10526296.2030817
"Amide-Pos-001256",NA,"C17 H33 N P2",82335.8121854438,71956.3811977966,403143.571777818,288730.959892511,64780.8885448011,72502.4187509477,100894.699565792,160159.401164635
"Amide-Pos-001260",NA,"C13 H29 O6 P",14336.7411005617,12209.8602725967,9088.31551328713,NA,6542.77816306253,16573.4635574976,37982.5096767402,12326.9481672994
"Amide-Pos-001268",NA,"C18 H39 N O3",182723.880888169,267041.800806635,288530.351853779,169369.914225509,191390.169045057,163975.100018394,306859.486365356,263693.40360819
"Amide-Pos-001272",NA,"C10 H22 N8 O2 S",127590.229376349,18810.5285128499,101646.558903023,37427.8056039013,91206.3971802324,153189.791449182,152215.248527165,115100.182746937
"Amide-Pos-001276",NA,"C2 H2 Cl N5 O8 P2",233589.143011819,260493.490403666,265757.82526699,155979.883623161,145624.724524284,329259.088956739,240131.285846575,275042.058349669
"Amide-Pos-001277",NA,"C5 H10 N O3 P3 S3",13298.7698969175,NA,NA,NA,145624.724524284,NA,16750.6938204589,NA
"Amide-Pos-001278",NA,"C11 H21 N3 O4 P2",143341.776002648,172732.575133355,179704.603358688,71046.1676386758,144796.998767935,96491.142576728,183260.552094116,40207.1677714655
"Amide-Pos-001285",NA,"C7 H7 N4 O9 P",236954.750344056,257865.310594209,107932.695995895,NA,277148.591293939,200507.742465772,299949.251978902,125750.881800121
"Amide-Pos-001292",NA,"C12 H26 N3 O5 P",NA,253933.210914854,335105.315518219,NA,NA,24779.8273366035,NA,NA
"Amide-Pos-001295",NA,"C4 H2 Cl O7 P S3",NA,NA,NA,NA,NA,NA,NA,55579.9178402454
"Amide-Pos-001299",NA,"C11 H12 N5 O P S2",623603.045029688,145753.972340458,135916.843952098,72992.062280477,519076.042325892,567251.252764558,2333616.62569191,712154.648921099
"Amide-Pos-001300",NA,"C12 H23 N O9",4911955.67706703,4134980.65904261,918721.68930406,1388840.9501827,2391413.33538775,1135918.54281651,4531226.99242135,2429045.64785327
"Amide-Pos-001303",NA,"C22 H47 N",NA,84631.7754980081,NA,4190.09494136282,7883.78555608922,NA,NA,13004487.3619812
"Amide-Pos-001306",NA,"C11 H5 N9 O2 S",118710.047143554,350036.271796632,100295.31758006,NA,126167.513854409,NA,311518.639045844,212248.628172269
"Amide-Pos-001307",NA,"C20 H30 N4",1464318.8605013,1047028.22381283,1580689.97595753,1097705.52482173,1089964.44510088,904572.818231919,1576160.04808759,1146179.40504705
"Amide-Pos-001309",NA,"C19 H40 N2 O2",NA,18358.8196565195,63962.8859101711,NA,29956.701220532,NA,9219.59800101276,NA
"Amide-Pos-001311",NA,"C16 H30 N2 O3 S",3064740.70527637,34954.7557176871,78629.5593798301,34826.7982036288,157708.916022361,NA,83866.9234326998,38961.4336315445
"Amide-Pos-001312",NA,"C7 H17 Cl N6 O3 P2",1104725.14402727,831014.785023434,785740.294720391,1205884.74426861,1340967.00574963,587914.49986435,1013373.55654277,1060891.80513802
"Amide-Pos-001321",NA,"C7 H9 N8 O4 P S",25576.8163309687,54790.9593360814,45609.1974372083,NA,NA,36297.1105772305,NA,24529.6173839835
"Amide-Pos-001333",NA,"C12 H20 N2 O3 P2 S",384060.531108421,472344.974830558,527429.280503158,424472.613971387,562448.526269522,284597.482267262,425892.556771815,380946.735361266
"Amide-Pos-001341",NA,"C4 H O14 P S",4059707.96444544,5423088.00462335,2000961.22250431,1884398.33152596,3389336.15542064,2768517.38725471,3627645.87985171,2480946.7461931
"Amide-Pos-001353",NA,"C7 H20 N O8 P3",NA,NA,24407.9697648677,NA,NA,NA,NA,NA
"Amide-Pos-001354",NA,"C11 H10 Cl N7 O4",415007.068515709,1149913.30720236,308727.081759677,60938.4884694815,260961.56336444,171204.052163947,521754.252390193,391443.416905925
"Amide-Pos-001356",NA,"C18 H33 N3 O3",196230279.173128,24184033.4648956,1640155.1660847,43949785.8751046,5160455.1549329,1590398.50602626,9119293.36610853,12010275.6605418
"Amide-Pos-001361",NA,"C4 H3 Cl2 N2 O10 P",258831.759038996,273708.971393153,152672.313279918,57689.8576526122,196957.648900511,206551.625859444,216759.347147442,187847.897272139
"Amide-Pos-001371",NA,"C21 H43 N O2",888792.942927098,NA,391848.85031049,33049.6333262703,314032.798297222,328666.582556809,351506.273993442,247176.303257544
"Amide-Pos-001372",NA,"C10 H11 N6 O6 P",19143394.2902991,19861404.3678758,12750832.5167229,18165173.7836906,18103788.879002,11601637.9841819,27002855.6105491,19216970.0880982
"Amide-Pos-001375",NA,"C19 H34 O5",439766.11246477,149648.935915433,150475.235726682,273620.282219965,201486.230452675,118841.694327525,403114.106125525,262216.439517784
"Amide-Pos-001378",NA,"C H2 Cl N4 O9 P3",397955.261542652,NA,NA,NA,67169.9478802778,20853.2647429502,366555.97029378,382780.438782884
"Amide-Pos-001380",NA,"C15 H29 N5 O4",NA,NA,6714640.26720717,NA,NA,NA,NA,NA
"Amide-Pos-001382",NA,"C7 H14 N4 O4 P2 S2",1699335.57480581,1112127.73683417,2560383.77191263,1476246.41023814,1025177.14366772,2106496.66376902,1968298.40035366,1539207.21844136
"Amide-Pos-001383",NA,"C11 H19 Cl2 N2 O2 P S",352526.402623887,513166.859421143,137872.668229933,NA,339576.332951602,151353.332428879,319784.816009462,136927.655719968
"Amide-Pos-001386",NA,"C12 H24 N8 O4",387303.09896166,407923.426873855,143823.316098542,54961.80002271,97520.8013588113,112203.002042502,367725.342926755,479977.393796442
"Amide-Pos-001388",NA,"C7 H23 N8 P3 S",95094.9988127201,185968.069243264,83908.7919769039,135016.295104806,193000.417150957,95475.8792346278,192885.430702851,95152.1226651798
"Amide-Pos-001389",NA,"C10 H12 N5 O3 P S2",87826.1008609393,36146.5631154262,35547.9873768526,30973.4758411584,35135.517608998,NA,105408.176127848,98065.8069040801
"Amide-Pos-001391",NA,"C13 H11 N7 O3 S",266931.586221244,551030.671897401,305674.582920768,148142.854703012,545294.689810892,120481.729549784,457035.374095026,148891.78708245
"Amide-Pos-001399",NA,"C2 H2 Cl2 N4 O8 P2",428092.258187635,NA,12158.0814641201,NA,13451.1638523452,20853.2647429502,NA,581386.698722252
"Amide-Pos-001401",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001402",NA,"C10 H14 N5 O7 P",270115.257061487,2235138.80859612,463834.275850734,562013.770076477,1708142.70435234,561253.042544991,969656.979536468,682314.925174793
"Amide-Pos-001403",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001404",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001406",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001407",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001408",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001409",NA,"C10 H14 N5 O7 P",NA,NA,NA,1257594.89318934,NA,NA,NA,NA
"Amide-Pos-001410",NA,"C3 H5 Cl N7 O5 P3",56687.1990511809,118249.591572565,56556.5283301036,NA,67692.0573216815,64375.6099790365,102941.691222905,31331.6382144777
"Amide-Pos-001411",NA,"C8 H8 N6 O6 S2",169138.293094894,144812.10506542,187639.04562287,84972.9839049876,107206.394586403,172708.616187127,228978.324029393,160610.915863731
"Amide-Pos-001416",NA,"C17 H25 N3 O P2",172460.442983971,150734.966911584,122265.209424943,238254.541491781,212330.049205572,84593.4338496913,254833.907683034,174155.047114983
"Amide-Pos-001428",NA,"C11 H20 N3 O2 P3 S",NA,NA,99584.4821116781,79860.1084993771,125015.458728784,167186.309771468,201263.162098938,176507.976999406
"Amide-Pos-001430",NA,"C16 H20 N2 O5 S",NA,NA,77965.5678776823,NA,64749.1319939185,105502.706208745,NA,NA
"Amide-Pos-001431",NA,"C16 H20 N2 O5 S",255538.963038672,NA,571426.639837769,124399.491544748,426139.04428962,491404.021747197,153774.295945829,133228.33029888
"Amide-Pos-001440",NA,"C4 H14 Cl N7 O6 P2",109750.301247915,217648.847357106,106719.632586639,87490.2772387981,129169.599102997,168493.201868868,357963.655955995,184899.98814229
"Amide-Pos-001441",NA,"C15 H20 N3 O5 P",356150.871227987,785870.662199963,187425.84818955,298524.232944068,484931.286563352,291013.823510108,304322.507770074,273128.383822139
"Amide-Pos-001442",NA,"C5 H16 Br Cl N6 O5",104517.503369015,60833.3601684383,66680.6810332344,102944.097027731,91807.5562793726,75034.5778386943,126356.381911481,94390.2434296259
"Amide-Pos-001447",NA,"C7 H7 Cl N5 O8 P",144963.028721755,142608.098013964,11932.4938985585,16243.7889517344,29391.2627018286,17178.8953776087,244037.419994992,NA
"Amide-Pos-001449",NA,"C12 H24 N2 O10",588617.618998409,995262.586587473,130230.709126833,144192.238744896,181467.331159212,158193.558163083,886406.266260246,NA
"Amide-Pos-001451",NA,"C7 H14 Br N6 O4 P",42441.4432258637,21411.5665568328,NA,45067.1453334689,64817.3737698471,27950.4024656903,63709.8717667234,35034.039919279
"Amide-Pos-001469",NA,"C6 H12 N6 O12",88579.6060406508,143946.407798891,122227.650391632,NA,NA,39468.0220854298,92977.4608110202,160534.130465031
"Amide-Pos-001470",NA,"C7 H10 Cl N4 O7 P S",NA,2016394.41344871,NA,NA,3300182.12105179,NA,NA,NA
"Amide-Pos-001472",NA,"C14 H32 N7 O2 P",10637401.2231606,1036344.27524526,NA,4074921.00770571,44203.5163959075,NA,NA,NA
"Amide-Pos-001480",NA,"C13 H22 N2 O2 P2 S2",1527247.81210631,1420248.14292504,36175.4953366747,61268.1558977443,1473440.63327085,1312977.84992867,1361013.84582031,37514.2322429136
"Amide-Pos-001483",NA,"C12 H22 O11",303329.000065581,3001839.0507535,1467322.43864637,NA,453648.221351283,472689.23992193,498549.321145609,26399.3759708085
"Amide-Pos-001485",NA,"C14 H25 N2 O3 P S2",164993.404431053,NA,66051.5155086746,89813.7889653458,79979.1801636107,NA,241173.934080384,166135.299065416
"Amide-Pos-001486",NA,"C13 H21 Cl N4 S3",1527247.81210631,1420248.14292504,36175.4953366747,102885.977923621,1473440.63327085,1312977.84992867,1361013.84582031,37514.2322429136
"Amide-Pos-001487",NA,"C8 H9 N4 O7 P3",NA,18884807.0757416,27535406.2487951,20695135.5419987,26628607.8346957,NA,27557445.8838217,26974258.7596365
"Amide-Pos-001489",NA,"C17 H22 N2 O5 S",12618362.1182276,1073810.14351034,11691101.2177872,14510115.130136,3751495.42092287,5380662.39035063,5456751.79737193,6458983.68846756
"Amide-Pos-001493",NA,"C15 H27 O6 P S",16086970.0119025,1206923.49503785,40813155.3155985,15232995.7179108,8628180.40848594,13024657.3148148,NA,17525726.0520074
"Amide-Pos-001494",NA,"C6 H20 Cl N8 O2 P S2",302104.91123717,506510.479634734,NA,NA,144181.173260068,55455.2393322535,59060.4085874527,41093.280041321
"Amide-Pos-001495",NA,"C14 H14 N3 O3 P S2",427817.534778148,641481.069552643,290662.129347375,442815.424416543,451084.338063559,461821.394674971,631197.740807764,371118.605212557
"Amide-Pos-001497",NA,"C6 H18 Cl N8 O4 P S",1527247.81210631,1420248.14292504,36175.4953366747,102885.977923621,1473440.63327085,1312977.84992867,1361013.84582031,51817.0257844079
"Amide-Pos-001498",NA,"C14 H37 N7 O2 S",225411.394399108,229847.129845732,221399.617452456,41703.94390497,94170.2939467114,118203.101053418,88463.6276958413,394603.731529628
"Amide-Pos-001503",NA,"C22 H35 N5",1159248.72881249,2028957.33275249,702885.742792286,598007.46057756,1286038.92428645,459300.044799387,618324.71547741,1483424.86879878
"Amide-Pos-001505",NA,"C21 H42 N2 O3",355314.043032505,125823.518472691,610487.064162059,NA,NA,620619.558710334,298550.51959832,650403.949128976
"Amide-Pos-001509",NA,"C22 H45 N O3",126872.961693944,252311.595223932,78475.9412919937,88533.0714593782,190433.636630463,81897.9483405503,317711.754097227,137057.965576253
"Amide-Pos-001511",NA,"C16 H31 N5 O5",NA,111408.352166474,657901.772628733,NA,505028.712034476,NA,721184.148620068,3666139.99531554
"Amide-Pos-001517",NA,"C13 H20 N4 O5 P2",15953483.9121246,6467208.43154859,12857970.2998282,14593835.0213888,4142311.95089431,1545729.09037511,NA,12753072.0128122
"Amide-Pos-001521",NA,"C12 H27 N2 O3 P S3",NA,6137911.38778703,NA,NA,NA,NA,NA,NA
"Amide-Pos-001529",NA,"C8 H22 N5 O4 P3 S",98251.8109605392,9833.42490250289,70345.278855697,126924.215041067,7075.44272447712,187670.450473679,767164.069137313,217981.263287654
"Amide-Pos-001530",NA,"C14 H25 N3 O3 P2 S",54014.0654494287,NA,NA,NA,104483.574260024,191163.037688507,823567.22558025,182699.675314482
"Amide-Pos-001541",NA,"C19 H37 N5 O3",244981.635223284,195225.750912615,301427.695979558,345694.762992747,288524.872222119,213086.333634201,456422.812485566,442932.323125401
"Amide-Pos-001542",NA,"C26 H3 O P",214904.043484799,223546.966079256,194079.645999852,163439.754315176,166042.875222659,75227.2661102346,271791.199636068,170012.376154537
"Amide-Pos-001543",NA,"C13 H10 N2 O6 P2 S",NA,NA,NA,NA,NA,59133.0325388913,NA,NA
"Amide-Pos-001544",NA,"C20 H40 N4 O3",13982321.5781844,1546292.60084854,NA,4353691.37118481,NA,NA,NA,1108906.73500702
"Amide-Pos-001550",NA,"C13 H19 N7 O5 S",334659.443200627,474829.721257699,208736.177168633,359338.384908743,631428.534571745,114520.119514,412869.491793094,251451.380691798
"Amide-Pos-001551",NA,"C15 H24 N5 O P S2",128731.169173747,242225.34853817,152312.908087667,218284.679494358,55174.0332072374,112802.863934211,249734.670643591,192205.550785234
"Amide-Pos-001557",NA,"C7 H9 Cl N5 O4 P3 S",853632.141299129,1531637.95093372,338642.415433276,458150.796363578,765432.454970589,279779.50467322,1063205.35549136,768709.008897337
"Amide-Pos-001559",NA,"C6 H4 Cl N4 O6 P3 S",638841.309580421,2678020.89070806,NA,954647.735412554,1142055.19653781,1389111.49548409,1717469.63267418,1022173.03835981
"Amide-Pos-001561",NA,"C H Cl3 O5 P2 S4",444393.193497384,398521.057893701,434041.129907185,358230.408106881,395285.652153853,418408.742052488,435581.4426009,413481.888946089
"Amide-Pos-001562",NA,"C16 H28 N3 O4 P S",1319385.4171573,1031938.33137221,1777255.80489604,1474563.41328512,846215.16296324,1340271.60868036,1525415.62108761,833016.740553904
"Amide-Pos-001563",NA,"C5 H9 Cl N9 O4 P S2",76659.3955116887,236673.514838946,54001.9427742713,NA,124980.592904179,108712.751544442,210657.739922986,31380.7776326699
"Amide-Pos-001565",NA,"C7 H20 Br Cl N10 S",342986.599968226,NA,672321.120305389,NA,4586428.81341392,4100539.85814076,NA,3170479.11633118
"Amide-Pos-001567",NA,"C8 H14 N3 O13 P",NA,NA,NA,85190.2894807079,44525.0917796684,NA,242958.782579318,186064.401555046
"Amide-Pos-001579",NA,"C23 H39 N O4",154025.842669771,368898.922802128,150381.001805096,40919.5923402102,255112.842168655,135422.06188807,130230.550865772,263633.842338033
"Amide-Pos-001584",NA,"C15 H22 N6 O5 S",5916647.54820618,11736287.436422,2676269.24560817,4182931.82700922,7870111.16226814,4956540.32856561,5002461.86548661,3812086.82570984
"Amide-Pos-001611",NA,"C12 H26 N3 O10 P",1183341.29543687,1500524.26504855,1095699.54176529,3219028.55626805,441241.147749832,1400357.17493994,3683733.01654661,712179.303721707
"Amide-Pos-001614",NA,"C13 H23 Cl N2 O10",1333425.41194788,1396033.64562576,650284.340834043,458056.700747659,661912.664354524,1341301.97153021,673455.70174639,471560.133412449
"Amide-Pos-001615",NA,"C9 H14 N2 O12 P2",NA,2340563.60803607,NA,2592678.49314054,NA,1675372.63307816,3104725.54085535,2185301.11340485
"Amide-Pos-001618",NA,"C9 H14 N2 O12 P2",586754.074633432,725714.096823845,465952.098070576,372805.843046906,458499.760859696,504661.651094281,447670.355044392,471784.588219597
"Amide-Pos-001620",NA,"C9 H14 N2 O12 P2",NA,22208.0760144361,7101.15302938584,NA,NA,NA,934305.56227242,NA
"Amide-Pos-001627",NA,"C5 H11 Cl N8 O4 P2 S2",8362667.18643717,3226824.73597636,2322907.27147068,6770771.66775948,6855620.80454929,8848114.20128358,1541504.84906893,1260567.00840375
"Amide-Pos-001631",NA,"C8 H22 N5 O4 P3 S2",790896.747438581,1715057.33206394,563831.29666102,88295.0035373393,214814.084375423,724842.53143729,1505147.49692925,1433348.45775605
"Amide-Pos-001640",NA,"C5 H17 Br N7 O4 P3",35575.7107099242,14473.6350458194,55026.5536196584,NA,NA,63600.1730880759,NA,NA
"Amide-Pos-001642",NA,"C18 H40 N9 P",146278.455382037,218521.841120579,48893.5842372391,77048.6352888055,93422.3092205241,14163.1485512106,102849.317688474,88669.3976280514
"Amide-Pos-001644",NA,"C4 H10 Cl N6 O3 P3 S3",NA,17531.5424222102,NA,NA,NA,NA,NA,NA
"Amide-Pos-001653",NA,"C20 H40 N3 O2 P S",NA,49022.4322619182,808771.493604652,NA,625359.090843007,NA,835485.705843023,5838491.46777973
"Amide-Pos-001654",NA,"C23 H47 N O5",529114.842171874,551666.910046221,763846.117978996,499066.421966536,416366.001159561,390295.884761582,644847.537345905,323647.696415883
"Amide-Pos-001656",NA,"C5 H12 Br N2 O13 P",193067.851012033,195686.407410869,208614.461379157,30913.2651843879,212975.316039177,167057.968323564,254732.766466063,224862.307324941
"Amide-Pos-001657",NA,"C2 H3 Br N4 O8 P2 S2",11456.4551859392,6995.89833024421,NA,10133.8552314903,6766.24109469509,18135.8391812844,16080.5725803939,16803.0599465868
"Amide-Pos-001661",NA,"C8 H19 Cl N O12 P S",100264.493608804,437926.323815723,NA,43951.2831530877,121030.117684485,130088.428166663,109700.32814869,80772.8150498233
"Amide-Pos-001662",NA,"C16 H39 N9 O4",5568634.83888191,4494611.95379905,4268165.33426302,3557471.41621194,4085434.91240361,3107393.64610091,5087959.53030507,3105586.14206393
"Amide-Pos-001665",NA,"C12 H26 N O11 P S",290200.681928257,369735.345316615,113295.036690162,179477.426322769,185885.093714627,157163.664827472,291396.299730722,164426.078797267
"Amide-Pos-001667",NA,"C18 H45 N7 O4",66086.4394948962,294014.886529753,246948.344319856,235197.03266824,NA,291053.700661883,46708.7611362762,NA
"Amide-Pos-001668",NA,"C18 H33 Cl N2 O5 S",NA,NA,NA,NA,NA,NA,NA,3150799.56646195
"Amide-Pos-001682",NA,"C23 H28 N O3 P S",107528.396147765,307849.755852923,30204.0069016569,300211.13668803,192534.559181483,81954.7963496789,187763.811037926,84067.8550123344
"Amide-Pos-001683",NA,"C5 H11 Cl N5 O6 P3 S2",100494.073371447,NA,NA,9488.64056361521,10147.1663918197,NA,150317.941767936,NA
"Amide-Pos-001688",NA,"C9 H23 N2 O13 P S",375132.440231816,361225.321252531,239923.212658627,371457.283126711,467970.023258648,244090.076974557,392402.892701378,320694.833567812
"Amide-Pos-001691",NA,"C7 H3 N2 O12 P3 S",6102753.72427466,8165609.91819251,2894431.32162671,2862126.61810798,5388148.69236378,4225880.31969388,5435961.84444868,3726780.34551832
"Amide-Pos-001692",NA,"C15 H14 N4 O6 S2",390540.970195147,363396.061281868,443276.608383341,140074.641476561,338467.212420829,492759.785823498,439408.640411303,223421.579582702
"Amide-Pos-001695",NA,"C7 H17 O15 P3",104355.586706776,496140.925304405,NA,NA,75879.2358503278,98921.3496869846,148600.416300953,96547.2095715529
"Amide-Pos-001696",NA,"C15 H34 N7 O2 P3",NA,399822.525238387,NA,NA,867045.967776194,NA,NA,NA
"Amide-Pos-001697",NA,"C12 H27 N10 O6 P",NA,NA,198822.135170736,NA,334497.165168978,NA,NA,3131554.2908522
"Amide-Pos-001706",NA,"C7 H14 Cl N5 O15",24711.7101500998,19818.5412954337,28706.8557649225,NA,29211.7720452385,27361.0943169923,NA,119698.489932231
"Amide-Pos-001709",NA,"C7 H22 Cl N7 O7 P2 S",4528264.54112971,2848898.39259011,2409030.27129444,1556972.49337163,1459803.45237099,3117304.24751616,2229865.29396833,2272970.00931971
"Amide-Pos-001719",NA,"C14 H18 N6 O11",181733.046460667,3897064.51879684,1756620.27552131,NA,581893.615087282,268162.165307303,156755.250831182,NA
"Amide-Pos-001724",NA,"C13 H25 N9 O P2 S2",31007.6340784738,NA,23630.9500427277,23009.9431150717,NA,NA,124494.933673718,40829.1803197292
"Amide-Pos-001726",NA,"C11 H29 N6 O5 P3 S",59134.0133011391,92170.8988941362,35277.8124388911,44710.3071310062,54907.6351848225,60996.7594497861,70649.4545933594,85941.3126030927
"Amide-Pos-001728",NA,"C50 H93 N6 O4 P S",1376659.90279018,116419.792611965,NA,227617.413070295,NA,NA,15242.7352819735,43055.196950533
"Amide-Pos-001730",NA,"C19 H48 N7 O P S",50132529.6509349,5029794.0665327,NA,10338299.8326482,18664.8569160986,41597.2805271069,1645687.91602931,1266043.45944263
"Amide-Pos-001738",NA,"C22 H42 N3 O5 P",36330.9779165786,NA,84861.9876866818,24029.309036019,104108.615801964,93717.20443369,65500.0308337123,23870.2681769865
"Amide-Pos-001745",NA,"C20 H49 N7 O5",NA,NA,272185.342321982,NA,166156.550672437,202776.846690212,NA,NA
"Amide-Pos-001748",NA,"C21 H23 N7 O2 S2",23807.8867784822,21831.1377151867,NA,NA,43308.6674925835,NA,140849.187042772,19503.5589085892
