"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"1919","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907216,"RNA5-8SN2"
"1920","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908248,"RNA5-8SN2"
"1921","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907183,"RNA5-8SN2"
"1922","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907335,"RNA5-8SN2"
"1923","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907477,"RNA5-8SN2"
"1924","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908237,"RNA5-8SN2"
"1925","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907440,"RNA5-8SN2"
"1926","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907592,"RNA5-8SN2"
"1927","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907140,"RNA5-8SN2"
"1928","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907141,"RNA5-8SN2"
"1929","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907450,"RNA5-8SN2"
"1930","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907119,"RNA5-8SN2"
"1931","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907598,"RNA5-8SN2"
"1932","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907709,"RNA5-8SN2"
"1933","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907115,"RNA5-8SN2"
"1934","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907714,"RNA5-8SN2"
"1935","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908376,"RNA5-8SN2"
"1936","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907479,"RNA5-8SN2"
"1937","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907439,"RNA5-8SN2"
"1938","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907302,"RNA5-8SN2"
"1939","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908371,"RNA5-8SN2"
"1940","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907339,"RNA5-8SN2"
"1941","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907153,"RNA5-8SN2"
"1942","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908527,"RNA5-8SN2"
"1943","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907324,"RNA5-8SN2"
"1944","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907269,"RNA5-8SN2"
"1945","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907133,"RNA5-8SN2"
"1946","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907248,"RNA5-8SN2"
"1947","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907333,"RNA5-8SN2"
"1948","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908244,"RNA5-8SN2"
"1949","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908379,"RNA5-8SN2"
"1950","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908393,"RNA5-8SN2"
"1951","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908391,"RNA5-8SN2"
"1952","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908245,"RNA5-8SN2"
"1953","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908370,"RNA5-8SN2"
"1954","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907596,"RNA5-8SN2"
"1955","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908385,"RNA5-8SN2"
"1956","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908513,"RNA5-8SN2"
"1957","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907343,"RNA5-8SN2"
"1958","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907574,"RNA5-8SN2"
"1959","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907124,"RNA5-8SN2"
"1960","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908519,"RNA5-8SN2"
"1961","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907633,"RNA5-8SN2"
"1962","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907590,"RNA5-8SN2"
"1963","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907475,"RNA5-8SN2"
"1964","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907114,"RNA5-8SN2"
"1965","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908521,"RNA5-8SN2"
"1966","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908523,"RNA5-8SN2"
"1967","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908372,"RNA5-8SN2"
"1968","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908504,"RNA5-8SN2"
"1969","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907117,"RNA5-8SN2"
"1970","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907705,"RNA5-8SN2"
"1971","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907575,"RNA5-8SN2"
"1972","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908243,"RNA5-8SN2"
"1973","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907483,"RNA5-8SN2"
"1974","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907712,"RNA5-8SN2"
"1975","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907123,"RNA5-8SN2"
"1976","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907126,"RNA5-8SN2"
"1977","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908378,"RNA5-8SN2"
"1978","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908381,"RNA5-8SN2"
"1979","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907662,"RNA5-8SN2"
"1980","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907337,"RNA5-8SN2"
"1981","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907172,"RNA5-8SN2"
"1982","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907134,"RNA5-8SN2"
"1983","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907581,"RNA5-8SN2"
"1984","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908516,"RNA5-8SN2"
"1985","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907458,"RNA5-8SN2"
"1986","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907136,"RNA5-8SN2"
"1987","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907137,"RNA5-8SN2"
"1988","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907332,"RNA5-8SN2"
"1989","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908390,"RNA5-8SN2"
"1990","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907589,"RNA5-8SN2"
"1991","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907591,"RNA5-8SN2"
"1992","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907127,"RNA5-8SN2"
"1993","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908369,"RNA5-8SN2"
"1994","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907116,"RNA5-8SN2"
"1995","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907336,"RNA5-8SN2"
"1996","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907338,"RNA5-8SN2"
"1997","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908514,"RNA5-8SN2"
"1998","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907573,"RNA5-8SN2"
"1999","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907622,"RNA5-8SN2"
"2000","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908517,"RNA5-8SN2"
"2001","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908300,"RNA5-8SN2"
"2002","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907151,"RNA5-8SN2"
"2003","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907655,"RNA5-8SN2"
"2004","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908520,"RNA5-8SN2"
"2005","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907138,"RNA5-8SN2"
"2006","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,109864281,"RNA5-8SN2"
"2007","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908382,"RNA5-8SN2"
"2008","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907160,"RNA5-8SN2"
"2009","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908524,"RNA5-8SN2"
"2010","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907694,"RNA5-8SN2"
"2011","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908515,"RNA5-8SN2"
"2012","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907572,"RNA5-8SN2"
"2013","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907122,"RNA5-8SN2"
"2014","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908373,"RNA5-8SN2"
"2015","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908374,"RNA5-8SN2"
"2016","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908375,"RNA5-8SN2"
"2017","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907125,"RNA5-8SN2"
"2018","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907644,"RNA5-8SN2"
"2019","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908347,"RNA5-8SN2"
"2020","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907467,"RNA5-8SN2"
"2021","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908384,"RNA5-8SN2"
"2022","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907327,"RNA5-8SN2"
"2023","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907132,"RNA5-8SN2"
"2024","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907131,"RNA5-8SN2"
"2025","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908387,"RNA5-8SN2"
"2026","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907587,"RNA5-8SN2"
"2027","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908389,"RNA5-8SN2"
"2028","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908241,"RNA5-8SN2"
"2029","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907588,"RNA5-8SN2"
"2030","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907139,"RNA5-8SN2"
"2031","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907149,"RNA5-8SN2"
"2032","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907258,"RNA5-8SN2"
"2033","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907291,"RNA5-8SN2"
"2034","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908368,"RNA5-8SN2"
"2035","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908525,"RNA5-8SN2"
"2036","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907684,"RNA5-8SN2"
"2037","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907340,"RNA5-8SN2"
"2038","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907342,"RNA5-8SN2"
"2039","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908268,"RNA5-8SN2"
"2040","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907611,"RNA5-8SN2"
"2041","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908289,"RNA5-8SN2"
"2042","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908518,"RNA5-8SN2"
"2043","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908316,"RNA5-8SN2"
"2044","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907481,"RNA5-8SN2"
"2045","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908392,"RNA5-8SN2"
"2046","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907152,"RNA5-8SN2"
"2047","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907578,"RNA5-8SN2"
"2048","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907720,"RNA5-8SN2"
"2049","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908383,"RNA5-8SN2"
"2050","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907673,"RNA5-8SN2"
"2051","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907118,"RNA5-8SN2"
"2052","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907238,"RNA5-8SN2"
"2053","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907227,"RNA5-8SN2"
"2054","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907711,"RNA5-8SN2"
"2055","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907120,"RNA5-8SN2"
"2056","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907713,"RNA5-8SN2"
"2057","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908388,"RNA5-8SN2"
"2058","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907154,"RNA5-8SN2"
"2059","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907715,"RNA5-8SN2"
"2060","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908336,"RNA5-8SN2"
"2061","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907476,"RNA5-8SN2"
"2062","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907155,"RNA5-8SN2"
"2063","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907313,"RNA5-8SN2"
"2064","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907580,"RNA5-8SN2"
"2065","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907584,"RNA5-8SN2"
"2066","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908239,"RNA5-8SN2"
"2067","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907586,"RNA5-8SN2"
"2068","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907331,"RNA5-8SN2"
"2069","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908242,"RNA5-8SN2"
"2070","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907146,"RNA5-8SN2"
"2071","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907330,"RNA5-8SN2"
"2072","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907150,"RNA5-8SN2"
"2073","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907280,"RNA5-8SN2"
"2074","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907128,"RNA5-8SN2"
"2075","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907577,"RNA5-8SN2"
"2076","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908358,"RNA5-8SN2"
"2077","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908249,"RNA5-8SN2"
"2078","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907341,"RNA5-8SN2"
"2079","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907480,"RNA5-8SN2"
"2080","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907147,"RNA5-8SN2"
"2081","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908278,"RNA5-8SN2"
"2082","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907148,"RNA5-8SN2"
"2083","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908240,"RNA5-8SN2"
"2084","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908327,"RNA5-8SN2"
"2085","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907328,"RNA5-8SN2"
"2086","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124908310,"RNA5-8SN2"
"2087","ENST00000612463.1","chr21",8213676,8216881,3206,"*","Promoter (1-2kb)",21,8212572,8212724,153,1,"109864281",1104,124907716,"RNA5-8SN2"
