"Compound.ID","Name","Formula","Sample02","Sample03","Sample04","Sample06","Sample07","Sample13","Sample15","Sample17","Sample18","Sample21","Sample23","Sample24","Sample26","Sample31","Sample33","Sample37","Sample40","Sample41","Sample42","Sample43","Sample46","Sample47","Sample49","Sample50"
"C8-Pos-005132","Pi(19:4_19:4)","C47 H75 O13 P",71941.7989795807,45469.7132972028,277121.041563158,272620.986089095,284979.500611734,276250.277321723,295741.564869326,566511.305282508,NA,NA,493329.128202713,112217.649808248,277802.765349438,NA,NA,NA,30344.1387508344,NA,347184.160616938,NA,NA,300174.516787348,303852.983974508,NA
"C8-Pos-005440","Pi(20:4_20:4)","C49 H79 O13 P",328747.071397605,289246.762705465,651254.156976543,107606.250685668,298863.723480397,543570.762199762,984112.757212334,538285.861280786,344393.283128658,338741.814877382,424283.474782104,1459288.386789,477238.057509792,364913.918724936,602051.380776529,907280.107953848,459603.412269588,344486.736778549,684285.844618998,567276.756761246,632914.772837674,572507.941728323,429280.582150644,709227.265813214
"C8-Neg-003398","Pi(22:0_12:1)","C43 H81 O13 P",117025.315591505,178111.931025347,171186.751232904,119450.524900327,NA,310721.833677838,142391.144343358,721603.802709245,682753.476726385,119625.499743352,783882.430517622,1391183.61174885,80618.8637295591,490137.967789782,344246.313487674,608196.563399899,91451.7831461681,271018.789383002,868389.238174607,1441688.12711723,214053.813345101,326320.024341464,254439.64784357,64385.0661692359
"C8-Pos-005326","Pi(29:7_11:0)","C49 H81 O13 P",2081814.76781524,2300421.66648959,2061222.34012148,2259671.93847011,2132941.26541768,2410610.02008059,2153009.51283477,3952832.75595324,3374521.91042384,4032560.66151782,3631354.21978659,4468797.35541057,3258934.57624989,5407875.28327168,2817505.06723891,3185206.06541585,3516421.63446641,3765941.08789756,3617954.40983894,4795777.38384106,2718926.90849788,2869809.50316581,2584249.85423897,3210587.22382257
"C8-Pos-004803","Pi(O-16:2_18:3)","C43 H75 O12 P",48059.8334792851,151535.547824702,NA,271436.025322296,94364.0706939397,NA,120775.281228296,79779.0016110164,241662.021791672,198556.364306226,64427.3537533867,NA,NA,58089.3409242001,NA,110257.909915659,NA,59911.9897767644,NA,77013.4967718555,NA,32644.3302775505,NA,77794.2086886646
"C8-Neg-003063","Pi(O-5:0_21:0)","C35 H69 O12 P",195270.046075041,208062.861052393,171457.763144711,140809.440293325,179363.966883436,178202.581943726,164057.268276516,171217.819658307,193400.244201181,100445.57766948,139848.905311131,179491.122137679,172946.011358699,155107.409807049,159473.002609768,171145.21344407,190338.696325279,162837.079829033,114506.310748154,183134.732773274,186956.136681542,147260.164852553,158959.962061691,139955.989720831
"C8-Pos-000414","Piperine","C17 H19 N O3",866529.743211736,6655351.70762733,2667873.45631257,4112361.25931843,164153.904986456,2933468.93661772,4173535.05297922,4818357.75079031,480838.407136715,1605486.93807056,1150453.1477118,7339502.99463253,244448.824042009,1303379.77170073,966173.363557511,494072.134443417,3621971.39546743,532618.98060067,2952211.5592367,3252831.05241976,874844.669345467,2978436.27067696,4448896.40628866,2887089.35686822
"C8-Pos-000209","Ppg N4","C12 H26 O5",1945674.18622418,1715729.15797534,4107206.70104927,2412240.04782284,2698674.53005341,2062286.88589609,3123791.40822708,2288700.12722383,2004627.85721109,2159309.61867382,2008320.54931273,804882.702523255,2591174.97343387,3492142.00598601,2029077.20062894,1934437.05326273,2305442.2592846,2097613.27759094,2211754.76823552,2506871.42299082,1689911.10299721,2489728.01276528,1708025.75234643,2524384.28644559
"C18-Pos-001870","Ppg N5","C15 H32 O6",745292.414420021,288831.482285698,132789.114358889,171570.022141674,168146.498865537,235047.323717851,150152.680360624,184224.931466782,158490.999202708,132155.217101154,381563.088376488,148290.603750953,336074.800924584,120160.673614213,194063.885353396,164488.010954005,231250.55954677,187959.846056848,124881.827274591,138246.643554527,142320.473622475,200612.212023962,146775.870834072,226539.80218272
"Amide-Pos-000866","Pro-Asp","C9 H14 N2 O5",1889919.04535911,1826208.19216641,1056210.63580154,2267385.60673844,1567473.36408162,1376945.46670995,1717562.76368062,1319103.86407725,1650135.05815221,1632268.53179831,1640004.878538,718219.61564052,1148251.06306354,1278546.2570913,1472622.66780718,1207223.95744369,1206242.98927229,1569276.50076652,1832282.80201163,1104166.88403813,1461516.22305495,1593311.90255196,1633180.24645374,1315362.68505258
"Amide-Pos-000960","Pro-Glu","C10 H16 N2 O5",199854.990444035,11465.1938744282,81180.8049849081,195586.383348458,256689.508906349,238416.708380215,248000.984403311,162244.209471012,225153.26975765,119725.605735147,77325.8431181892,92362.0977525872,206429.908187174,6463.78135357856,127275.8308893,108015.435235407,72150.4935837887,74062.1173934682,158702.702852438,84491.780757943,165144.722754485,116054.667342215,132550.754770935,104597.409406047
"C8-Pos-000616","Progesterone","C21 H30 O2",2162907.6608412,3077150.65868132,1560889.04114971,1734049.27008278,4272332.63743689,1800906.23508038,1474895.77405701,25251436.3186301,2012512.17460099,1137732.37003313,814956.712660583,2964893.07912631,2108198.40150494,17506939.4154034,14630411.2262507,937887.771686898,649906.813070971,1144411.54861678,1065776.92807901,2543954.53303361,1306739.11361041,219727.677424104,1877736.82828043,3316634.87226614
"Amide-Pos-000230","Prolinamide","C5 H10 N2 O",1488848.87118733,2341331.04301748,NA,1736255.07080024,2558920.78874987,6229642.19975921,1869809.33957569,3376682.41890902,2438911.9016429,1599922.68131219,3016775.31219228,1660977.62682073,NA,1845530.07642076,4713018.185413,1378880.52117476,5714621.28577041,2459014.81219112,2835458.5760788,1755881.35692943,3293431.350734,2227691.27270726,2354053.20029737,912389.928474061
"Amide-Pos-000448","Proline Betaine","C7 H13 N O2",619384.583108987,6262167.07265229,1182536.60610475,260273.840116366,1583518.24833457,9310536.2729707,1369739.95985947,432248.238571391,225362.862306968,5351227.93654725,577555.614381835,23526241.928001,280266.780706946,11364230.284174,373872.438251767,2600247.24481187,145339.83174131,13845828.7678511,10972539.337433,7665888.58877913,486948.31726134,306315.85651135,5447504.63944834,2262606.61133425
"C18-Pos-000820","Propham","C10 H13 N O2",517068.797826111,569176.847502006,647619.733092465,569835.390743274,407272.587884068,551303.335333827,547663.227462233,810286.556514843,409155.548987815,477486.831184159,609657.215356499,541753.95889289,416083.076023017,741053.583682425,720421.213547076,319230.060187559,528528.450731638,615227.670643689,423414.456105796,506143.590814889,539429.406985171,503161.806714914,671387.624806603,604564.147747883
"C18-Pos-001104","Propionylcarnitine","C10 H19 N O4",4410096.97458244,NA,3342638.87331054,NA,1776659.56183397,NA,3345006.45451637,NA,NA,NA,NA,NA,1553588.59271347,2407571.31935906,NA,3790799.24229033,1892239.80629355,NA,6185677.46530161,2933606.60322958,4054305.54770505,2921566.75089117,5157628.72332476,NA
"C8-Neg-003405","Ps 18:0_22:5","C46 H80 N O10 P",1120745.54712808,1622523.59173596,3820773.50215446,869228.212690025,1282824.64019039,3820518.98091738,3179569.72809529,7175031.90687963,9080423.57367311,NA,2806829.37710324,10635439.2755976,4978036.88393854,5837786.32934141,1255760.95383647,6356047.28773719,1829361.48960115,4065381.50589071,8619177.22094647,13467873.8861857,5206168.35784825,4669638.75950284,4042330.30082363,1894905.0199659
"C8-Pos-004875","Ps 20:2_20:2","C46 H82 N O10 P",3242461.09660593,4899963.67593615,3925912.09724465,6996280.99191731,2268589.17788807,6688578.96152283,4016424.08455096,9198346.92030657,5104242.44392803,10135936.3095174,8896923.77636413,17363524.4849989,4378055.17042997,8838602.78707935,4228315.61734415,11497241.358687,5783833.78585647,10514592.0131928,9496691.33419269,26245093.9524836,8119491.66482832,4876032.10575384,12801667.5077647,5025691.00112491
"C8-Pos-005189","Ps 22:4_22:5","C50 H80 N O10 P",13878036.4407226,15736080.9336602,3219259.63875212,11366386.453338,12885444.0134182,4527544.21848056,11020980.1293179,16655246.8512207,14337605.4426368,26606044.2535125,19651765.5283592,16347350.6807707,16247391.9853297,18591110.2034569,6259102.18132521,22569997.94125,19355479.4768808,18778896.3752497,16981921.4383831,26774752.6126327,16433569.013424,19522269.1357583,17480572.195157,14751351.3212167
"C8-Neg-003529","Ps 22:6_22:6","C50 H74 N O10 P",1559622.47166729,1041722.80935112,NA,1049732.17402652,656561.119082072,655616.091034641,NA,722498.247310221,1991922.33216367,771952.31459152,495550.714025199,830678.518297682,1679522.90357995,712983.707764726,NA,1525876.80219032,1260172.62144288,1117577.04189111,2553044.40171512,1521836.39313924,872810.120910996,872989.851418856,1004755.41880045,874961.772592695
"C8-Neg-003404","Ps 40:5","C46 H80 N O10 P",1120745.54712808,NA,1433414.43436099,869228.212690025,545697.662742907,1410785.90631886,1256513.73485165,2833339.0507568,2443221.10609551,7197418.04362082,2806829.37710324,NA,1991816.82089166,2164669.94707655,1255760.95383647,2275087.93778177,1829361.48960115,1855448.70625153,3359347.30711994,NA,1865060.32546595,1687866.11280559,1486605.70858315,1894905.0199659
"C8-Neg-003509","Ps(14:2_29:7)","C49 H78 N O10 P",931881.968836847,9777.26700604262,304759.304763,14056.0258536172,124758.933882438,161808.823430039,516226.971449954,648557.748592286,432020.636924996,605534.555043711,346966.628512476,120251.526223974,935303.710794973,581857.67682694,399680.947020517,696516.811876506,17154.8896697991,339977.874919239,41480.5910435586,911828.781019514,171311.288109992,838528.600043524,52057.4365844561,408736.130802616
"C8-Neg-003418","Ps(15:0_25:3)","C46 H84 N O10 P",398636.698955566,135604.94924375,88307.7049739009,22507.1670546779,63410.9740098102,188292.147703961,86774.1023989101,NA,253770.536538405,179022.074531785,NA,3954340.41733325,49940.7041627795,28523.3902184152,182547.366911604,NA,108778.565523119,149276.954515923,NA,357108.624441208,28639.12112764,NA,NA,136888.826279936
"C8-Neg-003489","Ps(16:1_26:4)","C48 H84 N O10 P",NA,1167941.09043294,918813.407686639,NA,1066605.40861664,1178576.19487645,1076392.93249824,1013044.76744478,779718.327032233,679477.329138346,930983.357634421,899527.587603797,870496.571495789,NA,1517007.96597191,NA,NA,NA,763056.364176127,NA,1160061.20074323,861817.315339108,940811.45434171,NA
"C8-Neg-003657","Ps(17:1_29:3)","C52 H94 N O10 P",141253.622721066,NA,40945.2349395601,86818.1576469303,NA,NA,NA,NA,NA,51698.64418348,187914.216415627,127825.198124357,104532.820535425,NA,NA,129107.378643024,NA,NA,159604.194753921,NA,100078.236777748,103338.380294705,63070.9512314635,151952.148539083
"C8-Neg-003479","Ps(18:0_24:6)","C48 H82 N O10 P",770619.705911334,808180.729650695,979917.65232169,797368.053392714,888304.093722946,759326.074546586,891583.291100855,681187.810910542,731328.624275587,712882.939301521,650489.496861732,534021.89927259,730590.664525386,696670.444117882,727682.691922379,763439.367211498,686920.924025962,761428.685131134,851345.136919142,612154.560406889,696630.43217059,793772.872550162,802884.761801992,764307.357316079
"C8-Neg-003393","Ps(18:2_22:4)","C46 H78 N O10 P",45497.4810768922,396037.456264937,121686.046199522,330909.917709002,232042.078463309,NA,383097.67667109,727043.258422983,226386.9005654,774733.417941345,316198.926286351,1214873.93512003,490711.547950721,962040.703210645,NA,NA,NA,604463.602703607,1887118.46696509,457707.399644004,284859.466368485,64948.3208485458,1116793.42682813,NA
"C8-Pos-005046","Ps(18:3_24:4)","C48 H80 N O10 P",NA,2881934.46402568,1399363.40913017,NA,2280528.68819988,1169413.39770395,NA,1096160.54097455,NA,NA,NA,1076579.82101276,2692105.70840104,622651.659077446,841978.222248427,2594401.5209545,NA,NA,1253931.03606872,NA,710035.548071066,2005291.65811045,1446165.89239074,986737.133656692
"C8-Neg-003255","Ps(19:1_17:2)","C42 H76 N O10 P",547911.131712983,802053.107782761,411928.633191564,363083.746267086,666889.361073711,494309.178922803,474414.598843053,696269.274930187,645543.225645554,419072.152281056,623818.375718507,1187938.08141041,659162.202230767,344081.621610493,649350.344717455,331637.902297107,366584.588287269,306702.396092698,338419.543225702,457564.404117625,593639.781175569,378157.086503814,555785.339820428,184045.241479384
"C8-Neg-003556","Ps(20:1_24:6)","C50 H84 N O10 P",823750.64431181,1066493.76949116,1065882.60442946,917259.832694295,1166276.50375327,1241013.55879302,1228916.73528219,655475.323401039,644154.55772166,NA,406870.191183608,345466.872877295,591441.772149395,157997.209621766,1354719.88455589,687615.854639504,687064.700910431,526003.989329274,42705.2947479954,NA,476366.978488009,644117.415245947,695083.6033225,79979.5188311683
"C8-Pos-005192","Ps(20:5_24:4)","C50 H80 N O10 P",5544734.89716166,7994429.04777945,12290814.994894,12538450.8094957,1901002.06848108,667384.913854628,14703646.5989958,4136840.49247344,12707173.764955,12815839.8156572,10732674.0511642,12931755.5096005,11414900.0740476,3529410.45743084,3459579.28020267,2257627.98677325,12775948.1242312,1862525.17999249,13273095.3109344,2940958.46396161,10426429.8646294,12777895.9332984,1831944.17534066,17914773.7865111
"C8-Neg-003577","Ps(22:0_22:4)","C50 H90 N O10 P",2463583.59975672,2112690.07174897,1678048.32950419,NA,2107203.69362571,2139003.25884219,1976393.21672564,NA,2185753.1821389,NA,2593407.18713621,NA,2042716.28416105,NA,1224747.47998913,NA,2009293.96559362,1953629.8901253,1644099.94191222,NA,1275249.04854688,1327357.7598793,2470248.13192802,1829762.87304188
"C8-Neg-003619","Ps(22:3_24:7)","C52 H82 N O10 P",253662.357939555,212108.490219097,136973.316807031,172946.867415752,143413.265012973,165882.486819504,120020.80738732,495231.526227699,417954.302794399,333761.511585529,636282.839295034,810005.409780529,342608.779312772,556301.864945823,270847.707762359,318065.971684449,360622.513101255,234230.821287184,315249.778578395,854194.37506597,249335.380893515,353187.729231326,190237.837380704,263129.654910546
"C8-Neg-003419","Ps(23:1_17:2)","C46 H84 N O10 P",237694.606089659,310375.075943006,77698.1991723154,NA,91858.2459195461,904477.606296499,621095.214124908,696651.001647989,421924.232624341,764090.459195933,1686062.49465153,1174159.01543306,325198.296655741,636420.214322203,347814.499452565,402988.633500138,512655.56398804,676048.242349377,737396.232479302,3211456.60740055,623412.207429943,327369.880808076,336961.345603383,NA
"C8-Neg-003596","Ps(23:2_21:0)","C50 H94 N O10 P",9101.01887591114,12736.7986494373,NA,NA,NA,26567.087117975,NA,NA,49092.6847867746,NA,24688.9993738117,45502.0967305791,15282.469063735,NA,50228.0642643085,19249.6068566607,NA,NA,73137.796762771,41200.4838923919,49315.1107313899,29857.4341345359,38489.3313942513,30026.5515722978
"C8-Neg-003546","Ps(23:4_21:5)","C50 H80 N O10 P",7033560.2026087,4903774.4791428,4150139.62122976,5205485.86035354,2848399.21208054,3205824.22131574,4471829.97160379,7486979.46401061,7394354.56097777,6228298.79817705,7076717.52351337,7519940.41970962,5853068.54598182,10177967.2793142,3676342.34488896,2897709.38861908,933706.101196291,2920536.31437436,6543010.08329101,9953677.03365976,700931.079456702,5937170.48283591,5097456.0593428,572402.402217567
"C8-Neg-003554","Ps(24:2_20:5)","C50 H84 N O10 P",NA,NA,14430.5260920326,NA,NA,NA,NA,143503.211360417,411312.100939989,809028.196119755,1566764.87779143,1802302.93107093,NA,610053.557485725,52692.2849049615,384524.833246484,NA,911618.539753028,364783.313410046,2263222.11698017,257654.248672341,346115.916424413,NA,338957.098611898
"C8-Neg-003707","Ps(24:4_24:4)","C54 H90 N O10 P",307660.960463418,316419.058777905,204135.858809501,223809.811886799,238771.147994221,193313.896998477,157830.215966516,305451.429034063,228327.255851232,179142.925039792,264465.162368514,91209.3458062917,264920.715423594,230144.368057574,176758.76213688,203512.473710579,177658.66787425,165371.951154273,126104.295214307,240721.088424775,230397.816709836,224390.179261143,233289.786306543,152780.617244619
"Amide-Neg-001331","Pseudouridine","C9 H12 N2 O6",594937.276313676,1394666.78602104,299264.458285346,1143386.27460429,1777253.50260626,687904.999349158,1073091.40888879,692895.274568438,2165001.09108209,1372373.50019521,742847.527588809,568298.475047397,689060.130049369,1190794.20247961,480780.838637567,903658.664683108,1301391.72958365,1008474.66279688,1471504.01187178,1741287.77341808,1177468.630833,717416.743188985,916408.89496173,782323.787293464
"Amide-Pos-000025","Putrescine","C4 H12 N2",1468564.03078881,2617780.47587325,439620.112853432,2912051.99624515,1704063.44283527,2661449.43358027,1433213.06810651,2095565.38629589,3583865.65707405,2168729.89172885,NA,1259246.3270459,1485915.80799339,2285354.63154116,1732941.19179283,2939930.72029286,2714917.2656551,1629810.72760398,2746613.07351368,2254844.37613047,2918519.68587448,1542607.47287322,3305805.34630524,2427728.53407481
"Amide-Neg-000142","Pyrrole-2-Carboxylic Acid","C5 H5 N O2",3348222.99491783,1479537.57668057,NA,4480045.49609227,1627820.64195671,2121358.1997028,2611870.35531016,781668.881461841,1026713.83608714,1350948.11414039,2732230.30968652,1271813.36351421,998262.529311395,1979908.96754071,3533853.01000052,1942688.08886352,959800.465930638,2290213.04372762,874036.815651654,902400.631783596,1751831.94645051,1918437.93119394,2131758.38343449,1176270.02714948
"Amide-Neg-000032","Pyruvic Acid","C3 H4 O3",26484820.3706263,18097505.4899112,39628469.3442768,28361892.9502488,2127277.74035053,6445942.49226111,3323070.08843501,45647553.4103467,21054456.8621717,21380619.8333707,NA,44980682.7371334,18801897.3298945,2169629.16132654,61670828.9266609,30680920.9899522,39840956.3001309,40958891.8137654,75897370.7550973,34570744.3246462,31584813.4792985,26829239.9089076,1502327.54115056,30934319.4634215
"Amide-Pos-001135","Risedronic Acid","C7 H11 N O7 P2",6091176.99805443,10780476.3054774,5874874.67262644,5163986.75536464,5988987.69130314,6607841.78913018,5989444.30065909,5311116.73723504,6843939.91170924,5681228.53784438,9423909.41559201,4688702.47075108,7414002.67055457,4977133.86316939,9144023.57971431,6185470.41296507,9774068.07934129,8804691.38915489,8588522.5993776,10138173.9681866,8137201.40940208,5628511.32746703,10037886.483084,7534054.16473859
"C8-Pos-000500","Rjipnphmqgdubw-Lrankocbsa-N","C20 H28 O2",NA,1194376.23136368,NA,463388.621348996,408127.80765815,NA,251254.531935754,NA,397514.907348268,NA,300850.447235488,NA,629765.848081192,NA,226668.072616691,295658.765039699,1425647.22410946,870995.545731606,506631.279867104,NA,NA,156757.808741434,700125.534952273,627541.393637649
"C18-Pos-002636","S-4-(2-Oxo-Butyl)Glutathione","C14 H23 N3 O7 S",249652.45472735,NA,184117.887296861,135990.785760689,156292.930388958,396518.563907143,364092.013636682,241467.138015219,168705.993012497,188099.828586048,251597.48510225,251641.177842914,190096.731167213,169695.891367525,217645.319577899,115216.688094888,219485.62336554,227209.219243902,298306.104103942,228808.719255507,252050.640435901,213669.816626767,258301.458381086,258389.999868747
"C18-Pos-000925","S-Adenosyl-L-Homocysteine","C14 H20 N6 O5 S",1742926.70313709,NA,2005807.31853445,NA,NA,1211486.8988536,3198131.80874293,NA,NA,1871878.37821908,2256465.02900481,1300263.28486672,2460469.90842598,NA,NA,NA,2807986.51609704,279256.897483625,2986009.76193565,3836249.05628113,NA,NA,2657831.75626171,NA
"Amide-Pos-001585","S-Adenosylmethionine","C15 H22 N6 O5 S",2400337.87542981,2940172.65439034,2168257.50099498,3373874.8647939,1881029.15255661,2794264.85275805,2526400.42161292,3655208.56431253,2640080.23050474,2785733.93926001,3933653.45500232,1842187.36928226,1908197.68583816,3792012.50175224,3382050.01652443,1688177.16108522,3084227.43073348,1723369.80444368,1831731.5832418,3000356.0327868,1107630.24665098,2966360.46436974,4220190.44809869,2697603.1242107
"Amide-Pos-000068","Sarcosine","C3 H7 N O2",1184196.91698604,1158612.35483949,919287.864701659,1732537.16553481,941554.086325682,3401380.87221219,1384059.23902952,3846273.12001639,1715279.95825139,4202609.74692965,2443079.59069201,2347928.95747688,1328362.56786679,3198761.89717169,1416370.57783198,1506120.42398511,936939.538518631,1883124.83890793,1618869.53591205,2443547.5519973,2415126.40774309,1140043.49626333,1467747.34284176,1723749.27012377
"Amide-Pos-000757","Sb01966","C8 H15 N O6",720651.317345956,836868.894393425,530652.724141693,1324436.19721874,611398.450164899,728684.084084308,723777.441722428,1236675.65673811,1048041.22549037,985814.913823594,1536826.42437312,627300.620779577,516736.084830067,895807.615762087,843131.633634443,496229.720256525,701840.992278717,725278.286741593,783803.63809701,1057492.545342,857220.788816161,765495.646234765,987211.079276122,698379.197328933
"Amide-Pos-000616","Ser-Ser","C6 H12 N2 O5",3588142.40722762,1950421.84852414,NA,2433793.40670332,3000156.79407838,2162784.72645563,NA,2052235.19387294,2994517.69850135,2652079.74874436,1656480.87573729,NA,2394463.40623258,2020450.36913482,2287520.05596421,1641115.0302006,2235391.7189729,4945581.2881765,2532615.67903044,4132638.60887253,2985684.13444154,4652897.51401705,1576980.63118917,2840812.80881403
"C8-Pos-001317","Solanidine","C27 H43 N O",121536.665925268,1908091.28994627,128670.753191128,149003.6930376,93691.3119537018,60162.4731317206,565140.78198159,293279.676864096,129263.814756178,127767.488265379,719999.908353817,921495.256789195,419463.597943009,10624.7271228575,NA,NA,65058.8948232246,39038.1670191291,2576684.20115492,2388122.10721745,770407.08792685,105585.344102381,1782339.30305814,236413.199126646
"C8-Pos-000909","Sphp(D16:2)","C16 H32 N O5 P",20924.1360128131,11469.5411915262,18068.8794116158,16370.6553983395,16980.2054067727,8782.21563856647,22620.1075815681,15167.944265729,16961.4610617625,20579.3571852143,18305.1188011544,14769.5059995759,18034.1103574539,16085.81830895,18213.1898781377,21259.8062083996,16950.7526534031,14661.4758536592,20408.4359055434,14116.7306038226,19568.9235150334,18957.208767273,19383.0489493855,15800.1884624522
"Amide-Neg-001329","Spongouridin","C9 H12 N2 O6",27913846.5180385,78028783.6581421,15268723.0736144,91621015.2135474,145056699.263123,38369668.9735017,109587149.590716,57250566.8411448,202812980.046123,82580952.7594942,67775012.0796839,70458786.0050686,85001958.0914663,72963115.3345969,78808940.6135666,80525852.0173146,134244722.156388,85951443.6729214,82172458.1234524,126961628.741679,146045887.278984,72360328.2829671,93437549.4851487,99429537.5710739
"C8-Neg-003807","Sqdg(14:0_30:6)","C53 H90 O12 S",43545.0186496571,46853.05828373,38173.6342916998,46337.1568002493,54443.4928914742,NA,31069.5299444041,NA,95760.0636249603,NA,33803.1050117395,33295.2814134721,26319.7763483857,NA,15246.9907585292,30689.7143660752,43312.8286305017,25761.5173051826,56375.5272703766,35273.9739907989,37467.3482848168,26318.1794473127,37964.5622925418,35218.999483251
"C8-Neg-003216","Sqdg(2:0_28:0)","C39 H74 O12 S",54307.8070567525,55029.0101566968,NA,35371.507517691,57167.3194977311,NA,NA,33235.2895570044,23225.9265090511,61533.0322472795,61121.9130438545,NA,48446.7048692687,36725.6671476297,NA,NA,NA,27598.1906313407,54752.6470624767,47984.2836279428,60016.4511125471,56193.706714438,43794.301615828,NA
"C8-Pos-000709","Stearoyl Ethanolamide","C20 H41 N O2",539612.257339143,1024670.45174011,822734.513583741,796808.977840106,950513.647831477,715446.396984016,754303.786376944,751621.515101814,1132656.05839442,629604.368292414,862342.945881018,1025851.24256264,713174.539389702,690336.260354399,621697.57259786,659261.860192008,815766.637050815,686734.393161053,1999415.22131729,804223.210099872,870254.458957233,623080.238879534,1011178.1051389,605246.401431298
"Amide-Neg-000221","Succinic Acid","C4 H6 O4",2794485.56360892,4491325.21724231,3115624.70771087,6255952.62451314,6832373.54745595,6552676.72669603,12107761.9601319,4680637.49534631,4277180.32835719,6777737.57772599,2129660.92091488,2044884.74957011,7171904.12688046,3462183.49718431,8157827.0526893,2470869.45479868,5369260.36283939,6332763.90845666,973856.065953258,4206031.06656022,4546312.94656362,7820901.3407624,6552865.61505962,6909706.2548052
"Amide-Pos-000156","Taurine","C2 H7 N O3 S",501684826.327343,634651874.126858,446407388.584505,702916463.030728,472220394.907417,493492812.31926,642135279.371628,585862246.73228,571117387.008168,725552184.281813,640028558.949448,353397004.581677,328787172.143077,577508574.188853,665474193.836198,379047851.119495,531109502.551118,521792515.127335,838812731.407865,502969661.017352,485789897.436212,549085414.47145,613049198.75089,526449934.594585
"Amide-Pos-001508","Tetradecanoyl-L-Carnitine","C21 H41 N O4",108673.211974895,246684.395133766,292978.123028392,133584.101239351,131467.511296304,366480.521019973,230502.646188602,188447.121369208,120695.957719896,167185.441763672,90218.676090015,159658.373316138,129678.133480305,125764.002995583,60217.0754658155,116546.935566206,200073.897580032,202997.078971106,533317.040140781,299878.367554581,175890.620798848,179988.476327434,386964.756349007,165089.328521003
"C18-Pos-001141","Tetraglyme","C10 H22 O5",7556973.92481675,18108329.6878605,26411897.4458492,23537217.9664345,11338241.9351257,32481750.3405625,24678306.703435,16356752.220887,17158236.9403056,16267288.8153665,18844200.6724857,18189306.8120314,10148001.3502339,13004442.421507,6904279.65787393,6593685.3500437,8421292.95514875,8600591.88011606,8034070.78200681,7797751.30678323,12103373.3677599,7632315.92375669,7078714.4862976,17386276.2378501
"C8-Pos-004421","Tg(11:0_9:2cho_26:8)","C49 H72 O7",NA,NA,6863307.13316077,16078613.5310051,5320747.46948279,9692142.47734488,6829587.12301506,NA,22402226.8755903,NA,13437099.4888883,44681547.7489035,19111763.1002389,39623769.0026276,6974783.96481374,4134872.28746074,10942600.1383618,11601716.1347949,NA,NA,NA,8605537.42546646,27088241.2983299,6464390.67263246
"C8-Pos-005260","Tg(15:0_15:0_24:6)","C57 H98 O6",222006.639986496,253438.063655478,267453.883841687,247622.565848219,233790.843916781,232233.496508479,262542.875968076,217211.734557593,236478.7098371,47741.2886232529,253764.527804928,258199.863436074,220457.615114524,231947.454677767,243804.028155812,232478.569830389,216742.835416123,226540.707012417,230055.035942221,271760.814803727,233443.806296523,227448.362513851,220896.301557834,263240.82921806
"C8-Pos-002684","Tg(15:1cho_15:2)","C33 H54 O7",150983.001576399,197407.996392448,NA,157963.058737211,126624.644271059,1130608.53884807,481161.673558514,323320.24491632,94342.6858378912,144180.005566509,112220.146313465,170463.422725416,533142.294320967,NA,121097.608728557,125304.75673246,NA,NA,30055.1348167937,214570.652596879,169939.01185064,153323.043303463,209005.78825509,166337.860265187
"C8-Pos-003694","Tg(15:1cooh_24:0)","C42 H76 O8",593873.316111886,674206.016674691,786886.62838338,675808.721450232,598449.983192378,742843.868381269,706295.127976494,651972.917628681,686226.607849952,676752.51411018,508712.024586539,594947.955753794,652123.934540361,548219.216920184,266779.309470419,655068.920516788,673875.19593611,523211.5255435,312538.219318626,721354.864109191,681144.445891856,526674.335817034,666477.393833582,709033.791409159
"C8-Pos-002397","Tg(18:1_3:0_4:0cooh)","C28 H48 O8",60473.5061117584,148241.758196348,185864.868418771,211174.385965862,200563.0039039,290629.495077973,186597.330442518,200639.33382227,118883.068280463,148090.272122696,183956.755659038,166260.295569183,167738.505554582,146219.090067477,318703.078539255,43117.7015510919,78737.4790997316,50994.1077161683,35929.3401779401,58203.5323292825,81116.0393505021,42392.0627515649,50575.7187651373,111654.892891606
"C8-Pos-005843","Tg(20:1_24:5_20:6)","C67 H106 O6",1122873.91761246,1197868.73840965,1224546.46897246,1216354.99689125,801799.677510086,381104.183405731,1266246.75660037,1097456.23787591,1112816.49603562,1248665.27228455,1105883.51695689,1211820.01173994,1183565.5839589,2760177.83161791,1251007.71856951,1257172.77484687,1157763.37169877,795577.483552383,1104360.54867709,1167590.33434253,1155882.37579628,1159198.41761187,1229606.43915105,1254015.5433059
"C8-Pos-004352","Tg(20:2cho_26:3)","C49 H82 O7",291419.69529103,478345.87389484,530145.377591931,245203.605094865,389015.709644122,719357.620443962,376113.427556868,394751.852537725,301318.171991789,375593.268394359,600004.220245609,1530170.51235375,335195.617033408,346722.973048402,421674.785222049,567137.681835882,642099.710866261,948687.344095956,1190843.78376679,714662.956803096,1087764.49397581,527751.459898881,1102521.60118888,978188.15216455
